http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#bibliographyType,http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/title,http://purl.org/dc/terms/source,http://purl.org/ontology/bibo/volume,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#number,http://purl.org/ontology/bibo/pages,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#yearPublished,http://www.w3.org/2004/02/skos/core#note,http://purl.org/ontology/bibo/uri,http://purl.org/dc/terms/abstract,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#keywords
7,MESALLUM2023907.e1,"Mesallum, Enas E.; Abd El Aziz, Possy M.; Swelem, Amal A.",Performance of bulk-fill versus conventional nanocomposite resin restorations supporting the occlusal rests of removable partial dentures: An in vitro investigation,The Journal of Prosthetic Dentistry,129,6,907.e1-907.e7,2023,,https://www.sciencedirect.com/science/article/pii/S0022391323001907,"Statement of problem Placing removable partial denture (RPD) rests on composite resin restorations has long been a debatable issue. Despite developments in composite resins such as nanotechnology and bulk-filling techniques, studies investigating the performance of composite resin restorations when used to support occlusal rests remain scarce. Purpose The purpose of this in vitro study was to investigate the performance of bulk-fill versus incremental (conventional) nanocomposite resin restorations when they are used to support RPD rests under functional loading. Material and methods Thirty-five caries-free intact maxillary molars of similar coronal size were collected and divided into 5 equal groups (n=7): Enamel (Control) group: rest seats prepared entirely in enamel; Class I Incremental group: Class I cavities restored with incrementally placed nanohybrid resin composite resin (Tetric N-Ceram); Class II Incremental group: Mesio-occlusal (MO) Class II cavities restored with Tetric N-Ceram; Class I Bulk-fill group: Class I cavities restored with high-viscosity bulk-fill hybrid resin composite (Tetric N-Ceram Bulk-Fill); and Class II Bulk-fill group: MO Class II cavities restored with Tetric N-Ceram Bulk-Fill. Occlusal rest seats were prepared mesially in all groups, and clasp assemblies were fabricated and cast in cobalt chromium alloy. Specimens with their clasp assemblies were subjected to thermomechanical cycling using a mechanical cycling machine (250000 masticatory cycles) and 5000 thermal cycles (5 °C to 50 °C). Surface roughness (Ra) was measured with a contact profilometer before and after cycling. Fracture analysis was done using stereomicroscopy, and margin analysis was done with a scanning electron microscope (SEM) before and after cycling. Statistical analysis of Ra was conducted using ANOVA followed by the Scheffé test for between-group comparison and paired t test for within-group comparison. The Fisher exact probability test was used for fracture analysis. The Mann–Whitney test was used for between-group comparison and Wilcoxon signed rank test for within-group comparison for the SEM images (α=.05). Results Mean Ra increased significantly after cycling in all groups. Significant differences in Ra were found between enamel and all 4 resin groups (P<.001), with no significant differences between incremental and bulk-fill resin groups for both Class I and II specimens (P>.05). No significant differences were found between the 2 resin groups with regard to fracture and margin analysis (P>.05). Conclusions The surface roughness of enamel was significantly lower than that of both incremental and bulk-fill nanocomposite resins before and after functional loading. Incremental and bulk-fill nanocomposite resins showed comparable performance in terms of surface roughness, fracture behavior, and marginal adaptation.",
7,SAIPRASERT2023104597,"Saiprasert, Piangkwan; Tansakul, Chittreeya; Pikulngam, Arthit; Promphet, Prompat; Naorungroj, Supawadee; Ratanasathien, Somjin; Aksornmuang, Juthatip; Talungchit, Supitcha",Novel hydrolytic resistant antibacterial monomers for dental resin adhesive,Journal of Dentistry,135,,104597,2023,,https://www.sciencedirect.com/science/article/pii/S0300571223001835,"Objectives To evaluate the properties of novel hydrolytic resistant antibacterial monomers and to determine the properties of resin adhesives containing these monomers. Methods Methacrylamide-based QAC (Quaternary Ammonium Compound) monomers, 1-(11-Methacryla-midoundecyl)pyridine-1-ium bromide (MAUPB) and 1-(12-Methacryl-amidododecyl)pyridine-1-ium bromide (MADPB), and their methacrylate-derivatives, N-(1-Methacryloylundecanyl)pyridinium bromide (MUPB) and N-(1-Methacryloyldodecanyl)pyridinium bromide (MDPB), were synthesized and characterized. The minimum inhibitory (MIC) and bactericidal (MBC) concentrations were determined against S.mutans and E.faecalis. Cytotoxicity of unpolymerized monomers were evaluated using L-929 and MDPC-23. Each monomer was incorporated into experimental resins (BisGMA/TEGDMA/CQ/EDMAB or BisGMA/HEMA/CQ/EDMAB) at 10wt%. FTIR Spectra were collected for degree of conversion (DC%) measurement. Bacterial attachment on resin disks were determined by fluorescent microscope. Mechanical properties of experimental resins were evaluated by flexural strength & modulus and shear bond strength testing. Results The antibacterial activity of MDPB≥MUPB>MADPB>MAUPB. The TC50 of MAUPB> MADPB>MUPB >MDPB. Incorporation of MAUPB in BisGMA/TEGDMA-based resin, had no significant effect on DC%, while significantly increase DC% in BisGMA/HEMA-based Resin. MUPB and MAUPB containing resins showed less viable bacterial attachment than pure resins. After 3-month storage, resins containing MAUPB illustrated higher flexural strength than their corresponding resins containing MUPB. BisGMA/HEMA-based resin containing MAUPB illustrated significantly higher resin-dentin shear bond strength than that of MUPB and pure resin. Conclusions Methacrylamide monomer containing QAC, MAUPB, possessed antibacterial properties and superior physical and mechanical properties when incorporated in resin adhesives as compared to their corresponding methacrylate monomer, MUPB. Clinical significance Methacrylamide-based QAC monomers are potentially used to formulate antibacterial hydrolytic resistant resin adhesives and enhance resin-dentin bond strength.","Quaternary ammonium compound, Dental bonding, Degree of conversion, Flexural strength, Cytotoxicity, Dentin"
7,OBRIEN2023104535,"O'Brien, Evan P.; Mondal, Karabi; Chen, Chien-Chia; Hanley, Luke; Drummond, James L.; Rockne, Karl J.",Relationships between composite roughness and Streptococcus mutans biofilm depth under shear in vitro,Journal of Dentistry,134,,104535,2023,,https://www.sciencedirect.com/science/article/pii/S0300571223001215,"Objective To investigate the effect of substrate, surface roughness, and hydraulic residence time (HRT) on Streptococcus mutans biofilms growing on dental composites under conditions relevant to the oral cavity. Methods Dental composites were prepared with varying amounts of polishing and incubated in a CDC bioreactor with an approximate shear of 0.4 Pa. S. mutans biofilms developed in the bioreactors fed sucrose or glucose and at 10-h or 40-h HRT for one week. Biofilms were characterized by confocal laser microscopy (CLM). Composite surface roughness was characterized by optical profilometry, and pre- and post-incubation composite surface fine structure and elemental composition were determined using scanning electron microscopy-energy dispersive spectroscopy (SEM-EDS). Results Polishing had a significant impact on surface roughness, varying by a factor of 15 between the polished samples and the unpolished control. S. mutans biofilms grew statistically significantly thicker on the unpolished composites. Biofilm thickness was greater at shorter 10-h HRT compared to 40-h HRT. In most cases, biofilm thickness was not statistically significantly greater in sucrose-fed bioreactors than in glucose-fed bioreactors. SEM-EDS analysis did not identify any significant change in elemental composition after aging. Conclusions Accurate characterization of oral cavity biofilms must consider shear forces and the use of techniques that minimize alteration of the biofilm structure. Under shear, surface smoothness is the most important factor determining S. mutans biofilm thickness followed by HRT, while sucrose presence did not result in significantly greater biofilm thickness. Clinical Significance The obvious patterns of S. mutans growth along sub-micron scale grooving created by the polishing process suggested that initial biofilm attachment occurred in the shear-protected grooves. These results suggest that fine polishing may help prevent the initial formation of S. mutans biofilms compared to unpolished/coarse polished composites.","Dental composite, Surface roughness, Streptococcus mutans, Biofilm, Sucrose, Glucose"
7,SCHMALZ2023,"Schmalz, Gottfried; Schwendicke, Falk; Hickel, Reinhard; Platt, Jeffrey A.",Alternative Direct Restorative Materials for Dental Amalgam: A Concise Review Based on an FDI Policy Statement,International Dental Journal,,,,2023,,https://www.sciencedirect.com/science/article/pii/S0020653923009693,"Dental restorative procedures remain a cornerstone of dental practice, and for many decades, dental amalgam was the most frequently employed material. However, its use is declining, mainly driven by its poor aesthetics and by the development of tooth-coloured adhesive materials. Furthermore, the Minamata Convention agreed on a phase-down on the use of dental amalgam. This concise review is based on a FDI Policy Statement which provides guidance on the selection of direct restorative materials as alternatives to amalgam. The Policy Statement was informed by current literature, identified mainly from PubMed and the internet. Ultimately, dental, oral, and patient factors should be considered when choosing the best material for each individual case. Dental factors include the dentition, tooth type, and cavity class and extension; oral aspects comprise caries risk profiles and related risk factors; and patient-related aspects include systemic risks/medical conditions such as allergies towards certain materials as well as compliance. Special protective measures (eg, a no-touch technique, blue light protection) are required when handling resin-based materials, and copious water spray is recommended when adjusting or removing restorative materials. Cost and reimbursement policies may need to be considered when amalgam alternatives are used, and the material recommendation requires the informed consent of the patient. There is no single material which can replace amalgam in all applications; different materials are needed for different situations. The policy statement recommends using a patient-centred rather than purely a material-centred approach. Further research is needed to improve overall material properties, the clinical performance, the impact on the environment, and cost-effectiveness of all alternative materials.","Minimal intervention, Resin-based composite, Glass ionomer cement, Dental amalgam"
7,BAYINDIRDURNA2023110935,"Bayindir Durna, N.; Durna, D.; Kavaz, E.",Investigation of photon interaction parameters of alloys used in orthodontic treatments for dental radiology applications,Radiation Physics and Chemistry,208,,110935,2023,,https://www.sciencedirect.com/science/article/pii/S0969806X23001809,"In the present study, it was aimed to examine the photon interaction parameters of some alloys used in orthodontic treatments in dental and medical radiology energies. First of all, a transmission geometry consisting of 241Am (100 mCi) radioactive source and Ultra Ge detector was established to experimentally obtain the mass attenuation coefficients (μρ, cm2/g) of Beta Titanium (BT), Copper NiTi, NiTi (Nitinol) and stainless steel (SS) alloys, which are frequently used as orthodontic wires. The experimental μρ values in the energy range of 13.9–59.54 keV with the data obtained from the spectra were compared with the theoretical results generated with the EpiXS program. The μρ values at 59.54 keV were 0.760, 0.933, 0.924 and 1.315 cm2/g for BT, NiTi, Copper NiTi and SS, respectively. Based on μρ values, HVL and Zeff values were also obtained. The HVL values for BT, NiTi, Copper NiTi and SS at 59.54 keV were calculated as 0.203, 0.135, 0.138, 0.066 cm, respectively. Then, the buildup factor values of the alloys in the energy range of 0.015–15 MeV were calculated at penetration depths of 1–15 mfp. When all the results are evaluated together, SS is more effective in absorbing photons, while BT is the alloy with the highest photon buildup among the alloys studied. Besides, it is noteworthy that the alloys cause secondary scatterings. The data obtained from this study will provide information about the photon interaction parameters of orthodontic wires in dental and medical radiology applications.","Dental, Orthodontic wires, Photon interaction, Transmission"
7,SPRINGER2023S38,"Springer, Bryan D.; Hubble, Matthew J. W.; Howell, Jonathan R.; Moskal, Joseph T.",Cemented Femoral Stem Fixation: Back to the Future,The Journal of Arthroplasty,38,7,S38-S44,2023,,https://www.sciencedirect.com/science/article/pii/S0883540323003698,,
7,MAGHAIREH2023104655,"Maghaireh, Ghada A.; Albashaireh, Zakereyya S.; Allouz, Hadeel A.",Postoperative sensitivity in posterior restorations restored with self-adhesive and conventional bulk-fill resin composites: A randomized clinical split-mouth trial,Journal of Dentistry,137,,104655,2023,,https://www.sciencedirect.com/science/article/pii/S0300571223002415,"Objective To compare the postoperative sensitivity (POS) of a self-adhesive bulk-fill resin composite with that of a conventional bulk-fill resin composite in posterior restorations. Methods Class I and II (n = 166) cavities of at least 3 mm depth, in 83 participants were restored by: (TEST: Surefil one™ Self-Adhesive bulk-fill (n = 83); and CONTROL: Filtek™ Bulk-Fill posterior composites (n = 83). The presence and intensity of POS associated with the restorations was evaluated at 24 h, 1 week and 1 month intervals using the Visual Analogue Scale (VAS). Comparisons of POS presence between the two treatment groups were made using the Chi-square and Fisher exact tests, while Mann-Whitney and Friedman tests were used to compare the intensity of POS (α=0.05). Results Forty-two of participants (25.3%; 95% CI 19.3 to 32.4) reported presence of POS after 24 h and none of the participants reported POS after 1 month. The presence of POS was not significantly affected by the restorative material after 24 h, 1 week and 1 month (p>0.05). After 1 week, the participants in the Surefil one™ group reported significantly less intensity of POS than the participants in the Filtek™ Bulk-Fill group (p = 0.02). Conclusions The use of Surefil one™ self-adhesive resin composite did not significantly increase the presence of POS compared to the use of the conventional bulk-fill resin composite. However, the intensity of POS was significantly less in the Surefil one ™ group after one week. Clinical significance The use of a self-adhesive bulk-fill resin composite in posterior restorations did not increase the presence of POS more than the use of a conventional bulk-fill resin composite. However, it decreased the intensity of POS after one week. This clinical trial was registered at ClinicalTrials.gov; the registration number is NCT05567263.","Bulk-fill, Resin composite, Hypersensitivity, Self-adhesive"
7,CONTRERAS2023100071,"Contreras, Ana; Mahmood, Mohsin; Montilla, Hansel; Enciso, Reyes; Han, Phuu P.; Suarez-Durall, Piedad",Oral potentially malignant disorders in older adults: A review,Dentistry Review,3,3,100071,2023,,https://www.sciencedirect.com/science/article/pii/S2772559623000093,"Oral potentially malignant disorders (OPMDs) have been associated with an increased risk and prevalence of cancers in the oral cavity and the lips. This literature review presents an overview of these disorders, based on their clinical features. However, histological sections are needed for a definitive diagnosis. A group of lesions under the term ‘Oral potentially malignant disorders’ were considered, including leukoplakia, erythroplakia, proliferative verrucous leukoplakia, oral lichen planus, oral submucous fibrosis, actinic keratosis, palatal lesions in reverse smokers, oral lupus erythematosus, dyskeratosis congenita, oral lichenoid lesions and oral graft-versus-host disease. In this review, clinical characteristics, images, differential diagnoses, etiology, prognosis, treatment as well as prevalence are considered. Oral leukoplakia [1], oral erythroplakia [2], proliferative verrucous leukoplakia [3], oral lichen planus [4] and actinic keratosis [5] are more common in middle-aged and older adults, when reported. Further studies are needed on the efficacy of other treatments than excisional biopsy, such as CO2 laser, cryotherapy and photodynamic therapy. Authors recommend continuing education and other forms of oral health literacy for practicing oral healthcare professionals to recognize, diagnose and treat OPMDs as early as possible to facilitate the recognition, prevention and management of oral potentially malignant disorders and cancer.","Oral lesion, Oral potentially malignant disorders, Erythroplakia, Leukoplakia, Lichen planus, Proliferative verrucous leukoplakia, Submucous fibrosis, Risk factors"
7,PTAK2023462,"Ptak, Devon M.; Solanki, Anika; Andler, Lauren; Shingala, Janki; Tung, Deborah; Jain, Shruti; Alon, Elinor",The Pulpal Response to Crown Preparation and Cementation,Journal of Endodontics,49,5,462-468,2023,,https://www.sciencedirect.com/science/article/pii/S0099239923001255,"Introduction This study aimed to evaluate the risk factors and occurrence of pulpal disease in patients who received either full-coverage (crowns) or large noncrown restorations (fillings, inlays, or onlays involving ≥3 surfaces). Methods A retrospective chart review identified 2177 cases of large restorations placed on vital teeth. Based on the restoration type, patients were stratified into various groups for statistical analysis. After restoration placement, those who required endodontic intervention or extraction were classified as having pulpal disease. Results Over the course of the study, 8.77% (n = 191) of patients developed pulpal disease. Pulpal disease was slightly more common in the large noncrown group than the full-coverage group (9.05% vs 7.54%, respectively). For patients who received large fillings, there was not a statistically significant difference based on operative material (amalgam vs composite: odds ratio = 1.32 [95% confidence interval, 0.94–1.85], P > .05) or the number of surfaces involved (3 vs 4: odds ratio = 0.78 [95% confidence interval, 0.54–1.12], P > .05). The association between the restoration type and the pulpal disease treatment performed was statistically significant (P < .001). The full-coverage group more frequently underwent endodontic treatment than extraction (5.78% vs 3.37%, respectively). Only 1.76% (n = 7) of teeth in the full-coverage group were extracted compared with 5.68% (n = 101) in the large noncrown group. Conclusions It appears that ∼9% of patients who receive large restorations will go on to develop pulpal disease. The risk of pulpal disease tended to be highest in older patients who receive large (4 surface) amalgam restorations. However, teeth with full-coverage restorations were less likely to be extracted.","Chart review, crown, endodontic outcomes, pulpal response"
7,ZHOU20231137,"Zhou, Zixuan; Guo, Di; Watts, David C.; Fischer, Nicholas G.; Fu, Jing",Application and limitations of configuration factor (C-factor) in stress analysis of dental restorations,Dental Materials,39,12,1137-1149,2023,,https://www.sciencedirect.com/science/article/pii/S0109564123004153,"Objective The configuration factor (C-factor) is an index used to evaluate the relationship between cavity configuration and the development of polymerization shrinkage stress in dental restorations. Although C-factor has been widely researched, its correlation with stress analysis in dental restorations remains controversial. This review aims to discuss the application and limitations of C-factor and define the restricted conditions under which the C-factor “rule of thumb” is applicable. Methods A thorough literature review was conducted on the application and limitations of C-factor in stress analysis of dental restorations. This was principally based on MEDLINE/PubMed and Web of Science databases and a review of the relevant studies and publications in scientific papers in international peer-reviewed journals for the specific topic of C-factor and polymerization shrinkage. Results The C-factor alone cannot provide an accurate prediction of the shrinkage stress of restorations and the mechanical behavior of material-tooth interfaces. C-factor is only applicable under one condition not typically seen in clinical practice: low, near-rigid compliance. Significance Conditions for the application of C-factor have been explicitly defined. A more accurate and precise understanding and utilization of the C-factor is of benefit as it contributes to better understanding of polymerization shrinkage behavior of restorations.","Dental restorations, Resin composites, Polymerization shrinkage, C-factor, Stress analysis"
7,ZAREI2023107818,"Zarei, Mohammad; Mohammadzadeh, Iman; Derakhshani, Ali; Saidi, Kazem; Sheibani, Hassan",Synthesis of new dental monomers based on glycidyl methacrylate and their evaluation of cytotoxic and antibacterial activity,Polymer Testing,117,,107818,2023,,https://www.sciencedirect.com/science/article/pii/S0142941822003397,"In this study, glycidyl methacrylate (GMA)-ciprofloxacin and GMA-ampicillin were successfully synthesized as antibacterial dental monomers. The antibacterial activity of resin composites containing 0–5 wt% GMA-ciprofloxacin and GMA-ampicillin was evaluated by using direct contact tests (DCTs) on the cured resins against Streptococcus mutans. After 72 h, the 5 wt% GMA-ciprofloxacin monomer with resin composite showed the highest lethality against Streptococcus mutans. The cytotoxic activity of the synthesized monomers in the concentration range of 5–100 μL mL−1 was investigated against human dental pulp stem cells (DPSCs), and the physical properties of the prepared monomers, such as water sorption, were subsequently assessed. The structure and morphology of the synthesized monomers were characterized using nuclear magnetic resonance (NMR) spectra and field-emission scanning electron microscopy (FE-SEM) techniques. The results revealed that the GMA-ciprofloxacin and GMA-ampicillin monomers were biocompatible at low dosage. The goal of this study was to synthesize new antibacterial monomers and examine their antibacterial properties and cytotoxic activity in dental resin composites.","Antibacterial monomers, Cytotoxic and antibacterial activity, , Dental pulp stem cells"
7,HOPKINS2023141,"Hopkins, Catherine E.; Restrepo-Kennedy, Natalia; Elgreatly, Amira; Comnick, Carissa; Vargas, Marcos; Teixeira, Erica C.",Fracture resistance of defective amalgam restorations repaired with a resin-based composite material,The Journal of the American Dental Association,154,2,141-150,2023,,https://www.sciencedirect.com/science/article/pii/S0002817722006778,"Background Repair is used to increase the longevity of defective restorations, such as large amalgams. The aim of this study was to investigate the fracture resistance and fracture modes of mesio-occlusodistal (MOD) amalgam molar restorations with extensive cuspal fracture repaired or replaced using a bulk-fill resin-based composite material. Methods Amalgam restorations were placed in 84 permanent extracted molars and randomly assigned (n = 14) to groups: (1) MOD amalgam, (2) composite repair of 1-cusp fracture and adjacent proximal box, (3) composite repair of 1-cusp fracture, (4) composite repair of 2-cusp fracture, (5) replacement of 1-cusp defect and existing MOD amalgam, (6) replacement of 2-cusp defect and MOD amalgam. Each molar was prepared to simulate the assigned fracture and either repaired or replaced. Specimens were aged and then loaded to fracture. Fracture resistance and fracture modes were recorded. Results The authors found significant differences (P < .001) between group 4 (1,652.3 N) and groups 5 (3,095.0 N), 1 (2,669.8 N), 6 (2,658.6 N), and 2 (2,442.9 N) as well as between group 3 (2,133.5 N) and group 5 (3,095.0 N). The results of the Fisher exact test showed differences among groups (P < .001), with group 5 having the highest number of nonrestorable fractures as well as higher fracture resistance on average. Conclusions Composite material is a viable option for the repair and replacement of cuspal defects, especially in the case of a 1-cusp fracture and 1-cusp fracture involving the adjacent proximal box. Practical Implications Within the limitations of this study, the repair of cusp fractures in existing MOD amalgam–restored molars is an appropriate treatment option, although replacement of the defect and existing restoration with resin-based composite will withstand higher forces.","Amalgam repair, minimally invasive procedures, dental composite restoration"
7,BERTOINGA2023489,"Berto-Inga, Julissa; Santander-Rengifo, Flor; Ladera-Castañeda, Marysela; López-Gurreonero, Carlos; Castro Pérez-Vargas, Antonieta; Cornejo-Pinto, Alberto; Cervantes-Ganoza, Luis; Cayo-Rojas, César",Surface Microhardness of Bulk-Fill Resin Composites Handled With Gloves,International Dental Journal,73,4,489-495,2023,,https://www.sciencedirect.com/science/article/pii/S0020653922002313,"ABSTRACT Aim It has been reported that resin composites may experience alterations in their mechanical properties when they come into contact with glove powder. Therefore, the present study aimed to compare the surface microhardness of 3 bulk-fill resin composites handled with latex and nitrile gloves prior to light curing. Methods This in vitro experimental study consisted of 90 resin composite specimens with a 6-mm diameter and a 4-mm height divided equally and randomly into 9 groups. Prior to light curing, the resin composites were handled with latex gloves, nitrile gloves, or only a spatula (control). Subsequently, the surface microhardness was measured with an Electronic Vickers Hardness Tester. The Kruskal–Wallis nonparametric H test with Bonferroni correction was used for comparisons. A significance level of 5% (P < .05) was considered. Results When comparing surface microhardness of each resin composite according to type of handling received, significant differences were observed in Filtek One Bulk Fill (P < .001) and Opus Bulk Fill (P < .001). In addition, these resin composites presented significantly higher surface microhardness than Tetric N-Ceram Bulk Fill resin (P < .05) when handled with latex gloves, nitrile gloves, and only a spatula. Finally, Filtek Bulk Fill resin presented significantly higher surface microhardness compared to Opus Bulk Fill resin when handled with nitrile gloves (P = .038) and a spatula only (P = .033). Conclusions The surface microhardness of Filtek One Bulk Fill and Opus Bulk Fill resin composites decreased significantly when handled with latex or nitrile gloves, showing no variation in Tetric N-Ceram Bulk Fill resin composite. In addition, Filtek One Bulk Fill resin composite showed significantly higher surface microhardness than Opus Bulk Fill and Tetric N-Ceram Bulk Fill resin composites when handled with nitrile gloves. It is recommended that bulk-fill resin composites be handled with a spatula, because the use of latex or nitrile gloves could adversely affect their clinical performance.","Resin composite, Surface microhardness, Gloves, Latex, Nitrile, Physical contaminants"
7,CRIBARI2023104629,"Cribari, Lisiane; Madeira, Luciano; Roeder, Renata B. R.; Macedo, Rander M.; Wambier, Leticia M.; Porto, Thiago S.; Gonzaga, Carla C.; Kaizer, Marina R.",High-viscosity glass-ionomer cement or composite resin for restorations in posterior permanent teeth? A systematic review and meta-analyses,Journal of Dentistry,137,,104629,2023,,https://www.sciencedirect.com/science/article/pii/S0300571223002154,"Objectives Answer the PICO question: Do class I and II posterior restorations in permanent teeth placed with high-viscosity glass-ionomer cement (HV-GIC) fail more than composite resin (CR) restorations? Data The study was registered in the PROSPERO database (CRD42020138290). Randomized and controlled clinical trials, comparing the performance of HV-GIC and CR in load bearing cavities of posterior permanent teeth were included. Cochrane risk of bias tool and GRADE were used to assess the quality and certainty of the evidence. Meta-analyses were performed for clinical outcomes on USPHS and FDI criteria for 12-, 24- and 36-months follow-ups. Sources PubMed, Scopus and Web of Science were last searched on April 2, 2022, without language or date restrictions. Reference lists of primary studies and their related article link in PubMed were manually searched. Study selection Ten studies were included, while data from 8 were used for the meta-analyses. A total of 849 HV-GIC and 800 CR restorations were followed. The primary outcome was the fracture/retention of the restoration, with a comparable performance for both materials on all follow-ups. The 36 months follow-up for class I restorations (longest) showed risk difference of -0,00 (95%CI -0,03 to 0,03; p = 0,98) and no heterogeneity (p = 0,98, I2=0%). The certainty of the evidence is moderate, as all included studies were at an uncertain risk of bias. Conclusions HV-GIC and CR presented comparable clinical performance in posterior permanent teeth up to 36 months. HV-GIV wear in class I restorations followed by 24 months was the only poorer result compared to CR. Clinical significance Conservative load bearing cavities in permanent posterior teeth can be restored with HV-GIC with comparable clinical performance to CR expected at least up to 3 years. HV-GIC is a valuable direct restorative option for posterior teeth in high caries risk patients, in which CR is frequently associated with failure.","Permanent dentition, Glass ionomer cement, Composite resin, Clinical performance"
7,HOFSTEENGE2023104409,"Hofsteenge, Jelte W.; Scholtanus, Johannes D.; Özcan, Mutlu; Nolte, Ilja M.; Cune, Marco S.; Gresnigt, Marco M. M.",Clinical longevity of extensive direct resin composite restorations after amalgam replacement with a mean follow-up of 15 years,Journal of Dentistry,130,,104409,2023,,https://www.sciencedirect.com/science/article/pii/S0300571223000015,"Objectives The aim of this retrospective clinical study was to determine the survival of extensive direct resin composite restorations after amalgam replacement on vital molars and premolars after a mean observation period of 15 years. Methods Between January 2007 and September 2013, a total of 117 extensive cusp replacing direct resin composite restorations were placed in 88 patients in a general dental practice. These were indicated for replacement of existing amalgam restorations. Tooth vitality, the absence of at least one cusp in premolars, and at least two cusps in molars were considered for inclusion. The long-term follow-up of the restorations, re-evaluated after up to 17 years using the original evaluation criteria is reported. Results 81 of 88 patients (92.1%) and 106 of 117 restorations (90.6%) were available for follow-up. The cumulative success rate was 62.0% (95% CI: 47.3–76.2, AFR 2.79%) after a mean observation time of 163.4 months, the cumulative survival rate was 74.7% (95% CI: 59.8–89.6%, AFR: 1.70%) after a mean observation time of 179.1 months. The number of cusps replaced in premolars had a statistically significant influence on the success and survival rate of the restorations (HR of respectively, 2.974 and 3.175, p = <0.0005). Premolars with two cusps replaced had 297% more chance of failure than premolars with one cusp replaced. Conclusions Extensive direct resin composite restorations placed after amalgam replacement showed good survival after a mean observation period of 15 years. The number of cusps involved had a statistically significant influence on the longevity of the restorations in premolars. Clinical Significance With good survival and low annual failure rates, direct resin composite restorations are a suitable treatment for repairing extensive defects in posterior teeth involving multiple cusps and surfaces, provided that they are placed by a dentist who has long experience and is skilled in the placement of direct composite materials.","Adhesion, Clinical trial, Cusp replacement, Dental materials, Restorative dentistry, Survival"
7,OPDAM2023800,"Opdam, Niek J. M.; VanBeek, Veerle; VanBeek, Willem; Loomans, Bas A. C.; Pereira-Cenci, Tatiana; Cenci, Maximiliano Sergio; Laske, Mark",Long term clinical performance of ‘open sandwich’ and ‘total-etch’ Class II composite resin restorations showing proximal deterioration of glass-ionomer cement,Dental Materials,39,9,800-806,2023,,https://www.sciencedirect.com/science/article/pii/S0109564123001562,"Objectives To compare clinical performance of resin composite posterior Class-II restorations placed with etch-and-rinse adhesive or open sandwich technique using glass-ionomer cement. Methods Data on Class II restorations placed by one dentist between 1990 and 2016 were collected from patient files, including caries risk, tooth related variables, applied materials and dates of last check-up visit and restoration placement. Open sandwich restorations were placed before 2001, while after 2001, a total-etch technique using etch-and-rinse 3-step adhesive was used when placing a Class II composite restoration. For statistical analysis, Kaplan-Meier statistics and a multilevel Cox-Regression was conducted (p < 0.05). Annual Failures Rates (AFR) were calculated. Results 675 Class II restorations were placed in 91 patients, 491 total-etch restorations (observation time 2–18 y), and 184 open sandwich restorations (observation time 19–29 y) showing AFRs at 15 years as 2.9 % for total-etch and 9.7 % for open sandwich restorations. Secondary caries as failure was equally distributed among the 2 groups and 27 % of the failures in the open sandwich group were due to proximal deterioration of glass-ionomer cement. The Cox-regression showed a significant higher risk for failure for the open sandwich technique compared to total-etch class-II composite restorations (HR = 2.9; p < 0.001). Significance Application of glass-ionomer cement using the open sandwich technique cannot be recommended for class-II restorations as being more complex and showing poorer clinical performance.","Composite, Class II, Restoration, Glass-ionomer cement, Sandwich, Adhesive, Longevity, Survival, Clinical, Caries"
