http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#bibliographyType,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#isbn,http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/title,http://purl.org/dc/terms/source,http://purl.org/ontology/bibo/volume,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#number,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#monthPublished,http://purl.org/ontology/bibo/pages,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#yearPublished,http://purl.org/ontology/bibo/uri,http://purl.org/dc/terms/abstract,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#keywords
7,,BAI2020794,"Bai, Xingxing; Lin, Chucheng; Wang, Yueyue; Ma, Jing; Wang, Xin; Yao, Xiaohong; Tang, Bin",Preparation of Zn doped mesoporous silica nanoparticles (Zn-MSNs) for the improvement of mechanical and antibacterial properties of dental resin composites,Dental Materials,36,6,,794-807,2020,https://www.sciencedirect.com/science/article/pii/S0109564120300816,"Objective The purpose of this work was to explore the enhancement effect of zinc doped mesoporous silica nanoparticles (Zn-MSNs), which could form micromechanical interlocking with resin matrix and sustainably release Zn2+, on the mechanical and antibacterial properties of the dental resin composites. Methods Zn-MSNs were prepared by a sol–gel method, and characterized by scanning electron microscopy (SEM), transmission electron microscopy (TEM) and N2 adsorption/desorption. The mechanical properties of the dental composites reinforced by Zn-MSNs were measured by a universal mechanical testing machine. Antibacterial activities of dental composites were evaluated by both qualitative and quantitative analysis using Streptococcus mutans (S. mutans). The cytotoxicity of the Zn-MSNs filled dental composites was investigated by osteoblasts (OBs). Results The synthesized Zn-MSNs possessed good monodispersity with an average particle size of about 138nm. The mechanical properties of the composites gradually increased with the increase of the content of Zn-MSNs. The flexural strength, flexural modulus, compressive strength and micro-hardness of the composites containing 15wt% Zn-MSNs were 31.21%, 50.47%, 53.83% and 26.79% higher than the samples with no Zn-MSNs, respectively. The antibacterial performance was significantly improved by the addition of Zn-MSNs and the antibacterial rate of the composite with 15wt% of Zn-MSNs reached 100%. Cytotoxicity tests revealed that all the composites were biocompatible during OBs incubation. Significance The prepared Zn-MSNs can effectively improve the mechanical and antibacterial properties of the dental resin composites.","Dental resin composites, Zn-doping, Mesoporous SiO, Mechanical properties, Antibacterial activity"
7,,IACULLI2021e455,"Iaculli, Flavia; Rengo, Carlo; Lodato, Vincenzo; Patini, Romeo; Spagnuolo, Gianrico; Rengo, Sandro",Fracture resistance of endodontically-treated maxillary premolars restored with different type of posts and direct composite reconstructions: A systematic review and meta-analysis of in vitro studies,Dental Materials,37,9,,e455-e484,2021,https://www.sciencedirect.com/science/article/pii/S0109564121001871,"Objective To conduct a systematic review and meta-analysis to assess if the presence of an endodontic post may increase the fracture resistance of endodontically-treated maxillary premolars directly restored with composite. Methods A comprehensive systematic literature search according to the PRISMA statement was conducted to assess in vitro studies including endodontically-treated maxillary premolars, restored with different type of posts supporting direct composite reconstructions. Two groups of meta-analyses were performed using fixed effects model and additional Trial Sequential Analysis (TSA) was carried out. Moreover, risk of bias was conducted and quality of evidence for any performed meta-analysis was assessed using Grading of Recommendations Assessment, Development and Evaluation (GRADE). Results Twenty-four articles met the inclusion criteria and 13 studies also underwent quantitative evaluation. Fracture resistance of endodontically-treated premolars restored with fiber posts was significantly less than sound teeth (p value: < 0.00001), however endodontically-treated premolars with a fiber post provided an increase in fracture resistance when compared to equivalent teeth restored without post (p value: 0.003). TSA revealed high power of both meta-analyses. Moderate risk of bias was reported in 23/24 studies; only 1 study showed high risk of bias. GRADE system showed moderate strength of evidence due to the presence of a study with high risk of bias and to wide confidence intervals. Significance Within the limitation of the present systematic review and meta-analysis, it can be concluded that endodontically-treated maxillary premolars restored with a fiber post and direct composite restoration demonstrated increased fracture resistance when compared to equivalent teeth without post.","Direct composite restoration, Endodontically-treated teeth, Fiber post, Fracture resistance, Maxillary premolars, Metal post"
7,,CHOI2019389,"Choi, Beom-Jin; Yoon, Sungsik; Im, Yong-Woon; Lee, Jung-Hwan; Jung, Hyung-Jo; Lee, Hae-Hyoung",Uniaxial/biaxial flexure strengths and elastic properties of resin-composite block materials for CAD/CAM,Dental Materials,35,2,,389-401,2019,https://www.sciencedirect.com/science/article/pii/S0109564118310674,"Objective Comparing strengths under different loading conditions provides useful information on the mechanical behaviour of restorative materials under multiaxial masticatory loading in the oral cavity. The aims of this study was to investigate the flexural strengths and the reliability of resin-composite blocks for CAD/CAM by uniaxial and biaxial flexure tests and to compare the elastic properties measured by different methods including digital image correlation (DIC). Methods Four resin-composite blocks for CAD/CAM, namely, VE (Vita Enamic), LU (Lava Ultimate), MD (Mazic Duro), and CS (Cerasmart), were investigated. Beam specimens (4.0×1.4×18.0mm3) and disks (12–14mmϕ×1.5mm) were prepared to determine the uniaxial (three-point bending) and biaxial (ball-on-ring, BOR) flexural strengths and flexural moduli. A compression test (8×4×18mm3) with DIC analysis was utilized to measure the elastic modulus and Poisson’s ratio. Data were analysed by a 2-parameter Weibull function and ANOVA with Scheffe’s test. Results The mean uniaxial and biaxial strengths and Weibull moduli of the specimen groups were as follows: uniaxial VE (140.1±7.0, 24.1), LU (159.1±6.3, 31.5), MD (144.9±13.3, 13.6), and CS (165.4±16.9, 11.2) and biaxial VE (153.6±10.4, 19.0), LU (231.0±29.3, 9.7), MD (148.9±23.8, 7.4), and CS (249.7±22.4, 13.8). Although the ranking of both sets of strength data remained unchanged, the strength reliability was significantly affected by the loading; the Weibull moduli of the specimens decreased when they were subjected to biaxial tests (except for that of CS). The elastic modulus values of the materials varied significantly under the different test loadings, although they were in the same order regardless of the test method: VE>>LU≈MD>CS. The DIC technique yielded elastic moduli that were in good agreement with those measured by the uniaxial flexure test. Significance The flexural strength, reliability, and elastic modulus of resin-composite block materials differed with the uniaxial and biaxial flexural loading and the test method. The different behaviours under both loadings should be considered in the evaluation of the mechanical performance of those materials.","Uniaxial flexure strength, Biaxial flexure strength, Elastic modulus, Poisson’s ratio, Resin-composite blocks, CAD/CAM, Digital image correlation"
7,,IONESCU2020603,"Ionescu, Andrei C.; Hahnel, Sebastian; König, Andreas; Brambilla, Eugenio",Resin composite blocks for dental CAD/CAM applications reduce biofilm formation in vitro,Dental Materials,36,5,,603-616,2020,https://www.sciencedirect.com/science/article/pii/S0109564120300713,"Objectives Modern dentistry is increasingly focusing on digital procedures, including CAD/CAM technologies. New materials have to resist in a demanding environment that includes secondary caries occurrence. The current study hypothesized that the microbiological behavior of different RBCs for CAD/CAM applications is better than that of their counterparts for direct restorations due to differences in the surface characteristics. Methods Both direct and CAD/CAM RBCs were tested. Specimens were obtained from each group, polished, cleaned, stored in artificial saliva (1w), then sterilized under UV (24h). Specimens’ surface was assessed using profilometry, scanning electron microscopy, energy-dispersive X-ray spectroscopy, and X-ray diffraction; resin/filler content was assessed using thermogravimetry. After pre-incubation with sterile human saliva (24h), the microbiological behavior of the materials was assessed using four models: Streptococcus mutans adherence (2h), S. mutans biofilm formation in an orbital shaking bioreactor (24h), S. mutans biofilm formation in a continuous-flow bioreactor simulating shear forces (24h), and mixed-plaque formation in the bioreactor (24h). The viable biomass adhering to the specimens’ surfaces was measured using a tetrazolium dye-based test. Statistical analysis included verification of normality of distribution and homoscedasticity, then Oneway ANOVA and Tukey's test (α=5%). Results When using the bioreactor setup, CAD/CAM RBCs generally yielded lower S. mutans and mixed-plaque biofilm formation compared to direct RBCs. This difference was not evidenced in the first two microbiological models. Differences in manufacturing and curing processes rather than in materials’ surface roughness and composition could explain these results. Significance CAD/CAM RBCs are promising materials from a microbiological point of view, featuring reduced biofilm formation on their surfaces when shear conditions similar to in vivo ones are present.","CAD/CAM, Resin-based composites, Surface characterization, Biofilm formation, Bioreactors"
7,,ZHOU20231137,"Zhou, Zixuan; Guo, Di; Watts, David C.; Fischer, Nicholas G.; Fu, Jing",Application and limitations of configuration factor (C-factor) in stress analysis of dental restorations,Dental Materials,39,12,,1137-1149,2023,https://www.sciencedirect.com/science/article/pii/S0109564123004153,"Objective The configuration factor (C-factor) is an index used to evaluate the relationship between cavity configuration and the development of polymerization shrinkage stress in dental restorations. Although C-factor has been widely researched, its correlation with stress analysis in dental restorations remains controversial. This review aims to discuss the application and limitations of C-factor and define the restricted conditions under which the C-factor “rule of thumb” is applicable. Methods A thorough literature review was conducted on the application and limitations of C-factor in stress analysis of dental restorations. This was principally based on MEDLINE/PubMed and Web of Science databases and a review of the relevant studies and publications in scientific papers in international peer-reviewed journals for the specific topic of C-factor and polymerization shrinkage. Results The C-factor alone cannot provide an accurate prediction of the shrinkage stress of restorations and the mechanical behavior of material-tooth interfaces. C-factor is only applicable under one condition not typically seen in clinical practice: low, near-rigid compliance. Significance Conditions for the application of C-factor have been explicitly defined. A more accurate and precise understanding and utilization of the C-factor is of benefit as it contributes to better understanding of polymerization shrinkage behavior of restorations.","Dental restorations, Resin composites, Polymerization shrinkage, C-factor, Stress analysis"
7,,NAKANISHI20201314,"Nakanishi, Leina; Kaizer, Marina R.; Brandeburski, Suzane; Cava, Sergio S.; Della Bona, Alvaro; Zhang, Yu; Moraes, Rafael R.",Non-silicate nanoparticles for improved nanohybrid resin composites,Dental Materials,36,10,,1314-1321,2020,https://www.sciencedirect.com/science/article/pii/S0109564120301883,"Objective Zirconia and alumina nanoparticles were coated with a silica-rich layer (ALSI and ZRSI) and used to prepare experimental nanohybrid resin composites, which were characterized and compared to a control commercial resin composite (Filtek Z350 XT). Methods Silica nanoparticles with sizes compatible to ALSI (Aerosil 150) and ZRSI (Aerosil OX 50) were tested as references. The volume of nanoparticles was equivalent across the composites, which also had consistent content of glass microparticles. CC conversion, viscosity, depth of cure, surface topography, hardness, opacity, radio-opacity, and edge chipping resistance (ReA) were tested after 24 h. Flexural strength (σf) and fracture toughness (KIC) were also tested after 15 K thermal cycles. Data were analyzed using one-way or two-way ANOVA and Tukey’s test (α = 0.05). Results ALSI and ZRSI yielded resin composites with lower viscosity and more irregular nanoagglomerates compared to nanosilica-based composites. CC conversion and depth of cure were lower for ZRSI composite, which had higher opacity, radio-opacity, and hardness. ReA was higher for ALSI composite. Composites with ALSI and ZRSI showed stable σf after aging, whereas the control and Aerosil 150 resin composites showed significant degradation. The commercial and nanosilica-based composites showed up to 42% reduction in KIC after aging, whereas resin composites with ZRSI and ALSI showed a more stable KIC. Significance ALSI and ZRSI generated nanohybrid resin composites with improved and/or more stable physical properties compared with nanosilica-based and commercial composites. This study suggests that changing the composition of nanofillers is a simple method to enhance the performance of nanohybrid composites.","Fillers, Silica, Methacrylates, Nanotechnology, Surface properties, Mechanical stress"
7,,OPDAM2023800,"Opdam, Niek J. M.; VanBeek, Veerle; VanBeek, Willem; Loomans, Bas A. C.; Pereira-Cenci, Tatiana; Cenci, Maximiliano Sergio; Laske, Mark",Long term clinical performance of ‘open sandwich’ and ‘total-etch’ Class II composite resin restorations showing proximal deterioration of glass-ionomer cement,Dental Materials,39,9,,800-806,2023,https://www.sciencedirect.com/science/article/pii/S0109564123001562,"Objectives To compare clinical performance of resin composite posterior Class-II restorations placed with etch-and-rinse adhesive or open sandwich technique using glass-ionomer cement. Methods Data on Class II restorations placed by one dentist between 1990 and 2016 were collected from patient files, including caries risk, tooth related variables, applied materials and dates of last check-up visit and restoration placement. Open sandwich restorations were placed before 2001, while after 2001, a total-etch technique using etch-and-rinse 3-step adhesive was used when placing a Class II composite restoration. For statistical analysis, Kaplan-Meier statistics and a multilevel Cox-Regression was conducted (p < 0.05). Annual Failures Rates (AFR) were calculated. Results 675 Class II restorations were placed in 91 patients, 491 total-etch restorations (observation time 2–18 y), and 184 open sandwich restorations (observation time 19–29 y) showing AFRs at 15 years as 2.9 % for total-etch and 9.7 % for open sandwich restorations. Secondary caries as failure was equally distributed among the 2 groups and 27 % of the failures in the open sandwich group were due to proximal deterioration of glass-ionomer cement. The Cox-regression showed a significant higher risk for failure for the open sandwich technique compared to total-etch class-II composite restorations (HR = 2.9; p < 0.001). Significance Application of glass-ionomer cement using the open sandwich technique cannot be recommended for class-II restorations as being more complex and showing poorer clinical performance.","Composite, Class II, Restoration, Glass-ionomer cement, Sandwich, Adhesive, Longevity, Survival, Clinical, Caries"
7,,GOUVEIA20221827,"Gouveia, Zach; Finer, Yoav; Santerre, J. Paul",Towards the development of biostable dental resin systems - design criteria and constraints beyond ester-free chemistries,Dental Materials,38,12,,1827-1840,2022,https://www.sciencedirect.com/science/article/pii/S0109564122002779,"Objective The objective of this review article is to summarize the current literature on dental resin-based restorative (RBR) materials specifically from the perspective of emerging resin technologies, and to provide researchers with structured design criteria enabling the effective screening of new RBR developments. Methods The continued failure of newly introduced RBRs to address biostability without compromising function, over the last decade, are presented as a rationale to support different resin-based concepts. Several developments in the field, aimed at addressing the issues facing modern resin-based systems are summarized and their limitations discussed. A design workflow is proposed for evaluating new RBR, considering resource needs. Results While several alternative resin chemistries have been suggested over the past decade, all have shown serious limitations in replacing MA-based materials, including their limited physical and mechanical properties, and curing kinetics. Additionally, a broad and inconsistent range of laboratory methods have been used to validate these developments, leading to results that are difficult to compare across studies. A design workflow was conceptualized to facilitate the screening of novel RBRs from both a clinical and research perspective. Significance While several alternative chemistries have shown some degree of potential in emulating material property aspects of MA-based resins, a complete restorative system that is resistant to biochemical reactions in saliva has yet to achieve broad clinical adoption. To further spur development, it would be useful to have a more systematic design workflow, that may be used to easily screen new resin technologies effectively early in the design phase, so as to mitigate potential performance failures in the clinic.","Resin-based restoratives, Biostability, Restorative failure, Resin design, Methacrylates"
7,,HEINTZE2022e109,"Heintze, Siegward D.; Loguercio, Alessandro D.; Hanzen, Taíse A.; Reis, Alessandra; Rousson, Valentin",Clinical efficacy of resin-based direct posterior restorations and glass-ionomer restorations – An updated meta-analysis of clinical outcome parameters,Dental Materials,38,5,,e109-e135,2022,https://www.sciencedirect.com/science/article/pii/S0109564121003122,"Objective The present review is an update of a systematic review that has been published in 2012. Meanwhile, many new clinical trials on resin composites had been published. New materials such as bulk fill resin composites and new glass-ionomer (GIC) based materials had been introduced. The focus of this review was to evaluate the longevity in relation to the material class and adhesive class, while adjusting for a possible study bias effect. Material and methods The database PUBMED/SCOPUS were searched for clinical trials on posterior resin composites. The inclusion criteria were: (1) studies published between 2000 and 2019, (2) prospective clinical trial with at least 2 years of observation; (2) minimal number of restorations at last recall = 20; (3) report on drop-out rate; (4) report of operative technique and used materials; (5) utilisation of Ryge, modified Ryge or FDI evaluation criteria. The bias of each study was assessed by two independent reviewers using Cochrane Collaboration’s tool for assessing risk of bias in randomised trials. For the statistical analysis, linear mixed models fitted on the individual data recorded along time have been used with random effects to account for study, patients and experiment effects. P-values smaller than 0.05 were considered significant. Results Of the 423 clinical trials, 62 studies (including 110 experiments) met the inclusion criteria. Material class was divided according to the composite filler in microhybrid (39 experiments/2807 restorations), nanohybrid (24 experiments/1254 restorations), and hybrid (22 experiments/1255 restorations). So-called bulk fill materials were treated as a separate category (9 experiments/506 restorations) as were the GIC (11 experiments/2121 restorations) and the compomer materials (5 experiments/238 restorations). Only one study (1.6%) had low risk of bias, 42 (67.7%) were assessed to have unclear risk of bias and 19 (30.6%) had a high risk of bias. In 52.3% of the studies Class II and Class I restorations had been placed. After 10 years, the survival rate for resin composite restorations dropped to about 85–90% with no significant difference between hybrid, microhybrid and nao-hybrid resin materials. The main reasons for restoration replacement were bulk fractures and wear, which accounted for a about 70% of replacements. Caries at the restorative margins accounted for about 20% of the replacements, and retention loss, inacceptable colour match or marginal integrity, endodontic treatment or cusp fracture for about 10% of the replacements of the resin composite restorations. For compomer and GIC restorations the mean overall survival rate was about 80% after 6 years. For GIC, the main reasons for failure were substantial loss of anatomical contour along with loss of proximal contacts and retention loss. Mainly fractures reduced the longevity of compomers restorations. Also, there was no statistically significant difference between hybrid, micro-hybrid, nano-hybrid and bulk fill resin composites with regard to colour match, surface texture, material fractures, and anatomical form. Conclusions: Posterior resin composite restorations that were placed with the enamel etch technique showed the best overall performance; the longevity was not significantly influenced by the filler type or viscosity of resin composite material. With regard to colour match, surface texture and anatomical form, nanohybrid resins were not significantly superior to hybrid or microhybrid resin composites. Compomer and GIC restorations demonstrated considerable shortcomings and had a significant shorter longevity.","Clinical efficacy, Composite resins, Bulk fill, Compomers, Glass ionomers, Longevity, Meta-analysis, Bias"
7,,HOFSTEENGE2023383,"Hofsteenge, J. W.; Fennis, W. M. M.; Kuijs, R. H.; Özcan, M.; Cune, M. S.; Gresnigt, M. M. M.; Kreulen, C. M.",Clinical survival and performance of premolars restored with direct or indirect cusp-replacing resin composite restorations with a mean follow-up of 14 years,Dental Materials,39,4,,383-390,2023,https://www.sciencedirect.com/science/article/pii/S010956412300057X,"Objectives The objective is to evaluate the long-term clinical survival and performance of direct and indirect resin composite restorations replacing cusps in vital upper premolars. Methods Between 2001 and 2007, 176 upper premolars in 157 patients were restored with 92 direct and 84 indirect resin composite restorations as part of an RCT. Inclusion criteria were fracture of the buccal or palatal cusp of vital upper premolars along with a class II cavity or restoration in the same tooth. Results Forty patients having 23 direct and 22 indirect composite restorations respectively, were lost to follow-up (25.6%). The cumulative Kaplan-Meier survival rates were 63.6% (mean observation time: 15.3 years, SE 5.6%) with an AFR of 2.4% for direct restorations and 54.5% (mean observation time: 13.9 years, SE: 6.4%) with an AFR of 3.3% for indirect restorations. The Cox regression analysis revealed a statistically significant influence of the patient’s age at placement on the survival of the restoration (HR 1.036, p = 0.024), the variables gender, type of upper premolar, type of restoration, and which cusp involved in the restoration had no statistically significant influence. Direct composite restorations failed predominantly due to tooth fracture, indirect restorations primarily by adhesive failure (p < 0.05). Significance There was no statistically significant difference in survival rates between direct and indirect composite cusp-replacing restorations. Both direct and indirect resin composite cusp-replacing restorations are suitable options to restore compromised premolars. The longer treatment time and higher costs for the indirect restoration argue in favor of the direct technique.","Clinical study, Composite materials, Restorative dentistry, Cusp-replacing, Adhesion, Indirect, Direct, Survival, Success, Clinical performance"
7,,ELSAYED2021e435,"Elsayed, Adham; Yazigi, Christine; Kern, Matthias; Chaar, Mohamed Sad",Mechanical behavior of nano-hybrid composite in comparison to lithium disilicate as posterior cement-retained implant-supported crowns restoring different abutments,Dental Materials,37,8,,e435-e442,2021,https://www.sciencedirect.com/science/article/pii/S0109564121001184,"Objective Resin-based materials are gaining popularity in implant dentistry due to their shock absorption capacity. Therefore, the aim of this study was to evaluate the fracture strength and failure mode of resilient materials for both crowns and abutments and compare them to the most widely used materials in different combinations after subjection to long-term fatigue loading. Methods Forty-eight cement-retained implant-restorations were assembled on titanium implants. Identical custom-made CAD/CAM abutments were milled out of 3 different materials (n = 16); T: titanium, Z: zirconia and P: ceramic-reinforced PEEK. Each group was subdivided, according to the restorative crown material, into two subgroups (n = 8); C: nano-hybrid composite and L: Lithium disilicate. Specimens were subjected to dynamic load of 98 N for 1,200,000 cycles with integrated thermal cycling. The surviving specimens were subjected to quasi-static loading until failure. Shapiro–Wilk test was used to test for normality. One-way ANOVA followed by Tukey’s post-hoc test was used to detect statistically significant differences between groups. Results All specimens withstood 1,200,000 load cycles. The fracture strength values varied from a minimum of 1639 ± 205 N for group PL to a maximum of 2949 ± 478 N for group ZL. Significance The abutment material influenced the fracture strength and failure mode of the restoration. A combination of zirconia abutments and nano-hybrid composite showed the most favorable mode of failure within the test groups. Therefore, this combination might be recommended as an alternative for restoring single implants in the posterior area.","Ceramics, Polymers, Resin, Zirconia, Lithium disilicate, Implant, Abutment, Crown"
7,,HANZEN2023946,"Hanzen, Taíse Alessandra; de Paula, Alexandra Mara; Grokoski, Eduardo; de Oliveira, Isabelle Lins Macêdo; Arana-Gordillo, Luis Alfonso; de Melo Monteiro, Gabriela Queiroz; Perdigão, Jorge; Loguercio, Alessandro D.",Glutaraldehyde-based desensitizer does not influence postoperative sensitivity and clinical performance of posterior restorations: A 24-month randomized clinical trial,Dental Materials,39,10,,946-956,2023,https://www.sciencedirect.com/science/article/pii/S010956412300372X,"Objectives To evaluate the influence of a glutaraldehyde-based desensitizer (GL) on postoperative sensitivity (POS) in posterior bulk-fill resin composite restorations using an adhesive applied in the self-etch (SE) and etch-and-rinse (ER) strategies; and to assess the clinical performance of the restorations. Methods Posterior resin composite restorations (n = 228) at least 3 mm deep were inserted in 57 subjects using a split-mouth design. The adhesive was applied with/without prior application of a GL. A resin composite was used for all restorations. Spontaneous POS (risk and intensity), as well as POS caused by stimulation with an air blast and assess the response to horizontal and vertical percussion was assessed using two scales in the baseline and after 7, 14, and 30 days. In addition, some parameters were evaluated using FDI criteria up to 24 months of clinical service. Results No significant POS was observed (p > 0.05). A higher absolute risk and intensity of spontaneous POS was observed within 7 days (35.1%), without statistically significant differences among groups. At 24 months 5 restorations were considered clinically unsatisfactory, and 73 restorations showed minor discrepancies in adaptation, with no significant differences between groups (p > 0.05). Significance A GL agent does not influence POS in posterior restorations with bulk-fill resin composite. It may be considered a dispensable clinical step in the restorative protocol.","Clinical trial, Dental restoration, Permanent, Dentin sensitivity, Composite resin"
7,,TENNERT20221623,"Tennert, Christian; Suárez Machado, Lázaro; Jaeggi, Thomas; Meyer-Lueckel, Hendrik; Wierichs, Richard Johannes",Posterior ceramic versus metal restorations: A systematic review and meta-analysis,Dental Materials,38,10,,1623-1632,2022,https://www.sciencedirect.com/science/article/pii/S0109564122002421,"Objectives The goal of this systemic review and meta-analysis was to evaluate the longevity of indirect adhesively-luted ceramic compared to conventionally cemented metal single tooth restorations. Data Randomized controlled trials (RCT) investigating indirect adhesively-luted ceramic restorations compared to metal or metal-based cemented restorations in permanent posterior teeth. Sources Three electronic databases (PubMed, CENTRAL (Cochrane) and Embase) were screened. No language or time restrictions were applied. Study selection, data extraction and quality assessment were done in duplicate. Risk of Bias and level of evidence was graded using Risk of Bias 2.0 tool and Grade Profiler 3.6. Results A total of 3056 articles were found by electronic databases. Finally, four RCTs were selected. Overall, 443 restorations of which 212 were adhesively-luted ceramic restorations and 231 conventionally cemented metal restorations have been placed in 314 patients (age: 22-72 years). The highest annual failure rates were found for ceramic restorations ranging from 2.1% to 5.6%. Lower annual failure rates were found for metal (gold) restorations ranging from 0% to 2.1%. Meta-analysis could be performed for adhesively-luted ceramic vs. conventionally cemented metal restorations. Conventionally cemented metal restoration showed a significantly lower failure rate than adhesively-luted ceramic ones (visual-tactile assessment: Risk Ratio (RR)[95%CI]=0.31[0.16,0.57], low level of evidence). Furthermore, all studies showed a high risk of bias. Conclusion Conventionally cemented metal restorations revealed significantly lower failure rates compared to adhesively-luted ceramic ones, although the selected sample was small and with medium follow-up periods with high risks of bias.","Ceramics, Gold, Failure, Clinical studies/trials, Meta-analysis, Operative dentistry, Restorative materials, Systemic reviews and evidence-based medicine"
7,,DURNER2022489,"Durner, Jürgen; Schrickel, Klaus; Watts, David C.; Becker, Marc; Draenert, Miriam E.",Direct and indirect eluates from bulk fill resin-based-composites,Dental Materials,38,3,,489-507,2022,https://www.sciencedirect.com/science/article/pii/S0109564122000240,"Objectives To compare elutable substances directly released from bulk-fill (BF) resin-based composites (RBCs) with indirect elution from teeth restored with a BF composite. In addition to (co)monomers, the analytical focus was on other potentially toxic ingredients or impurities. Furthermore, the barrier function of the residual dentin/adhesive layer was studied. Methods Six BF-RBC materials were studied. For each material subgroup, ten human third molar teeth with standard Class-I occlusal cavities were prepared and provided with a three-step adhesive system and the respective composite restoration (tooth groups). Same sized control specimens of the restorative material were prepared (‘direct BF-RBC’ groups). Each specimen was placed in an elution chamber such that the elution media (ethanol/water, 3:1) only contacted the tooth root or ¾ height of each specimen. They were incubated at 37 °C for up to 7 d. Samples of eluate were taken after 1, 2, 4 and 7 d and were analysed by high-temperature gas chromatography/mass spectrometry. Results (Co)monomers such as Bisphenol A ethoxylate dimethacrylate (bisEMA) or tetraethylene glycol dimethacrylate (TEEGDMA) were mostly found in the eluates of the ‘direct BF-RBC’ groups in statistically significantly greater amounts than in the eluates of the ‘tooth groups’. The residual dentin and/or adhesive layers acted as a diffusion barrier for most of the substances except for triethylene glycol dimethacrylate (TEGDMA) or diethylene glycol dimethacrylate (DEGDMA). For TEGDMA up to 3 orders of magnitude more were found in the ‘tooth groups’ compared to the ‘direct BF-RBC’ groups, evidently released by the adhesive system. Substances of Very High Concern (SVHC) including TINUVIN® 328 and BPA were found mainly in the eluates of ‘direct BF-RBC’ groups. Significance For estimation of biocompatibility, a total system, specifically BF-RBC + adhesive, should always be investigated since individual considerations, such as only elution from a BF-RBC, do not correctly reflect the total clinical situation. The focus of elution tests should not only be on the co(monomers), but also on other ingredients or impurities that may be released.","GC/MS, BisEMA, Bisphenol A ethoxylate dimethacrylate, Dicyclohexyl phthalate, Drometrizole, Tetraethylene glycol dimethacrylate, Decan-1,10-diol dimethacrylate, BPA, TINUVIN, 328, Dentin barrier, Dentinal tubules, Elution, Bulk fill"
7,,OSIEWICZ2022549,"Osiewicz, Magdalena A.; Werner, Arie; Roeters, Franciscus J. M.; Kleverlaan, Cornelis J.",Wear of bulk-fill resin composites,Dental Materials,38,3,,549-553,2022,https://www.sciencedirect.com/science/article/pii/S0109564121004735,"Objective Bulk-fill resin composites are a special group of restorative materials designed to reduce chair time needed to insert a direct composite restoration. However, other factors determine the clinical success of a restorative material. Clinically the major reasons for failure of direct restorations are secondary caries and fracture of the restoration or the tooth itself. In the long-term composite resin restorations in posterior teeth may be prone to wear. As bulk-fill materials have their own composition that will determine their mechanical properties, the wear resistance may be affected as well. The aim of this in vitro study was to evaluate the wear of bulk-fill composites in comparison with a conventional hybrid composite. The null hypothesis was that there are no differences between the four bulk-fill materials and one traditional highly filled nanohybrid composite for posterior use when subjected to a two-body wear rate test and hardness measurement. Methods Four bulk-fill composites SDR Smart Dentin Replacement (SDR), X-tra base (XBA), FiltekBulk Fill (FUP), Dual-Curing Bulk Composite (FBFL) and conventional nanohybrid resin composite Grandio (GDO) subjected to a two-body wear test against a stainless steel (SS) antagonist wheel. Scanning Electron Microscopy analysis was performed to detect the surface alterations. Microhardness of all samples was tested (n = 5) with a Vickers diamond indenter (5 indentations in each specimen). One-way ANOVA and Tukey’s post hoc test (P < 0.01) were used to analyze differences in wear values. The hardness data were submitted to one-way ANOVA test, followed by the Tukey post hoc test (α = 0.05). T-test was applied to compare wear rate in time interval between one day and one month. Results The highest wear rate values were recorded for SDR and the lowest wear rate values were for GDO. Hardness was the highest for GDO and the lowest for FBFL. Significance The bulk-fill composites have a higher wear rate and lower hardness than the conventional nanohybrid composite, making them less suitable for stress-bearing restorations.","Wear, Dental material, Composite resin, Tooth wear, Bulk-fill"
