http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#bibliographyType,http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/title,http://purl.org/dc/terms/source,http://purl.org/ontology/bibo/volume,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#number,http://purl.org/ontology/bibo/pages,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#yearPublished,http://www.w3.org/2004/02/skos/core#note,http://purl.org/ontology/bibo/uri,http://purl.org/dc/terms/abstract,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#keywords
7,CHRISTIE2023100815,"Christie, B.; Musri, N.; Djustiana, N.; Takarini, V.; Tuygunov, N.; Zakaria, M. N.; Cahyanto, A.",Advances and challenges in regenerative dentistry: A systematic review of calcium phosphate and silicate-based materials on human dental pulp stem cells,Materials Today Bio,23,,100815,2023,,https://www.sciencedirect.com/science/article/pii/S2590006423002752,"Conventional dentistry faces limitations in preserving tooth health due to the finite lifespan of restorative materials. Regenerative dentistry, utilizing stem cells and bioactive materials, offers a promising approach for regenerating dental tissues. Human dental pulp stem cells (hDPSCs) and bioactive materials like calcium phosphate (CaP) and silicate-based materials have shown potential for dental tissue regeneration. This systematic review aims to investigate the effects of CaP and silicate-based materials on hDPSCs through in vitro studies published since 2015. Following the PRISMA guidelines, a comprehensive search strategy was implemented in PubMed MedLine, Cochrane, and ScienceDirect databases. Eligibility criteria were established using the PICOS scheme. Data extraction and risk of bias (RoB) assessment were conducted, with the included studies assessed for bias using the Office of Health and Translation (OHAT) RoB tool. The research has been registered at OSF Registries. Ten in vitro studies met the eligibility criteria out of 1088 initial studies. Methodological heterogeneity and the use of self-synthesized biomaterials with limited generalizability were observed in the included study. The findings highlight the positive effect of CaP and silicate-based materials on hDPSCs viability, adhesion, migration, proliferation, and differentiation. While the overall RoB assessment indicated satisfactory credibility of the reviewed studies, the limited number of studies and methodological heterogeneity pose challenges for quantitative research. In conclusion, this systematic review provides valuable insights into the effects of CaP and silicate-based materials on hDPSCs. Further research is awaited to enhance our understanding and optimize regenerative dental treatments using bioactive materials and hDPSCs, which promise to improve patient outcomes.","Calcium phosphate, Silicates, Regenerative medicine, Dental pulp, Stem cells"
7,SCHMALZ2023,"Schmalz, Gottfried; Schwendicke, Falk; Hickel, Reinhard; Platt, Jeffrey A.",Alternative Direct Restorative Materials for Dental Amalgam: A Concise Review Based on an FDI Policy Statement,International Dental Journal,,,,2023,,https://www.sciencedirect.com/science/article/pii/S0020653923009693,"Dental restorative procedures remain a cornerstone of dental practice, and for many decades, dental amalgam was the most frequently employed material. However, its use is declining, mainly driven by its poor aesthetics and by the development of tooth-coloured adhesive materials. Furthermore, the Minamata Convention agreed on a phase-down on the use of dental amalgam. This concise review is based on a FDI Policy Statement which provides guidance on the selection of direct restorative materials as alternatives to amalgam. The Policy Statement was informed by current literature, identified mainly from PubMed and the internet. Ultimately, dental, oral, and patient factors should be considered when choosing the best material for each individual case. Dental factors include the dentition, tooth type, and cavity class and extension; oral aspects comprise caries risk profiles and related risk factors; and patient-related aspects include systemic risks/medical conditions such as allergies towards certain materials as well as compliance. Special protective measures (eg, a no-touch technique, blue light protection) are required when handling resin-based materials, and copious water spray is recommended when adjusting or removing restorative materials. Cost and reimbursement policies may need to be considered when amalgam alternatives are used, and the material recommendation requires the informed consent of the patient. There is no single material which can replace amalgam in all applications; different materials are needed for different situations. The policy statement recommends using a patient-centred rather than purely a material-centred approach. Further research is needed to improve overall material properties, the clinical performance, the impact on the environment, and cost-effectiveness of all alternative materials.","Minimal intervention, Resin-based composite, Glass ionomer cement, Dental amalgam"
7,ANGNANON20231180,"Angnanon, Wisut; Thammajaruk, Putsadeeporn; Guazzato, Massimiliano",Effective luting agents for glass-fiber posts: A network meta-analysis,Dental Materials,39,12,1180-1189,2023,,https://www.sciencedirect.com/science/article/pii/S0109564123004165,"Objectives The aims of this study were to systematically review the literature and compare the relative effects of various luting agents on bonding between glass-fiber posts and root canal dentin in short- and long-term aging conditions. Data/Sources The literature was electronically searched in PubMed, Embase, and Scopus. A manual search was performed by scanning the reference lists of the included studies. Study selection Two reviewers independently conducted the selection of studies, data extraction, and risk of bias assessment. Pairwise meta-analyses were based on random effect models. Network meta-analyses were conducted within a frequentist framework with a multivariable random effects approach. The standardized mean difference and 95% confidence interval was calculated. Results One hundred and eighteen studies were included and assessed the effects of five luting agents. For pairwise meta-analyses, in short-term aging conditions, a significantly higher bond strength of self-adhesive resin cement (SARC) compared to etch-and-rinse adhesive composite resin core material (ERCM) in the total, coronal, and middle regions. In long-term aging conditions, a significantly higher bond strength of ERCM compared to etch-and-rinse adhesive resin cement (ERRC) in all regions. Furthermore, SARC showed a significantly higher bond strength compared to self-etch adhesive composite resin core material (SECM) in the total, middle, and apical regions. For network meta-analyses, in the apical region, a significantly higher bond strength of SARC compared to ERRC in both aging conditions. Conclusions The SARC tended to be the most effective luting agent in bonding between glass-fiber posts and root canal dentin in short- and long-term aging conditions.","Glass-fiber post, Adhesive, Dentin-bonding agent, Resin cement, Root canal dentin, Meta-analysis"
7,KHAN2023141,"Khan, Aftab Ahmed; Zafar, Muhammad Sohail; Fareed, Muhammad Amber; AlMufareh, Nawaf Abdulrahman; Alshehri, Faisal; AlSunbul, Hanan; Lassila, Lippo; Garoushi, Sufyan; Vallittu, Pekka Kalevi",Fiber-reinforced composites in dentistry – An insight into adhesion aspects of the material and the restored tooth construct,Dental Materials,39,2,141-151,2023,,https://www.sciencedirect.com/science/article/pii/S010956412200344X,"Objective This review aimed to highlight the insight into adhesion aspects within the components of the glass FRC (i.e., fiber and matrix) and between resin luting material and the glass FRC construction. Methods The fundamentals of semi-interpenetrating polymer network (semi-IPN) based FRCs and their advantages in forming a solid adhesive interface with indirect FRC restoration, dental adhesive, and luting cement are elaborated. The important resin matrix systems and glass fibers used in FRCs are discussed. This is principally based on a survey of the literature over Medline/PubMed, Web of Science, and Scopus databases and a review of the relevant studies and publications in scientific papers in international peer-reviewed journals for the specific topic of biomaterials science. The keywords used for the search approach were: adhesion, fiber-reinforced composite, glass fiber, and semi-interpenetrating polymer network. Results The polymer matrix systems of semi-IPN-based FRCs and formation of secondary-IPN layer are pivotal for bonding of multiphasic indirect dental constructs and repair. Additionally, describing areas of indication for FRCs in dentistry, explaining the adhesion aspects of FRC for the cohesion of the material itself, and for obtaining durable adhesion when the FRC construct is luted to tooth and remaining dentition. Current progress in the field of FRC research and future directions are summarized and presented. Significance By understanding the isotropic-anisotropic nature of fibers and the interfacial adhesion within the components of the FRC; between resin cement and the FRC construction, the clinically successful FRC-based multiphasic indirect tooth construct can be achieved. The interfacial adhesion within the components of the FRC and between resin luting material and the FRC construction play a key role in adhesion-based unibody dental restorations.","Adhesion, Bonding, Silane, Fiber-reinforced composite, Interface, Fiber, Resin luting material, Semi-interpenetrating polymer network (semi-IPN)"
7,SINGH2023113773,"Singh, Kripal; Ansari, Faiz Ahmad; Ingle, Kapilkumar Nivrutti; Gupta, Sanjay Kumar; Ahirwal, Jitendra; Dhyani, Shalini; Singh, Shraddha; Abhilash, P. C.; Rawat, Ismael; Byun, Chaeho; Bux, Faizal",Microalgae from wastewaters to wastelands: Leveraging microalgal research conducive to achieve the UN Sustainable Development Goals,Renewable and Sustainable Energy Reviews,188,,113773,2023,,https://www.sciencedirect.com/science/article/pii/S1364032123006305,"The scientific evidence on applications of microalgae in bioremediation of wastewaters, increasing agricultural productivity, and biomass production strengthens their potential in supporting global socio-economic and environmental sustainability. Microalgae can consume organic compounds and pollutants present in domestic, agricultural, and industrial wastewater. This leads to biomass production in wastewater and water being relatively safe to be disposed of into water bodies and safeguard life in water. The extensive diversity of microalgae, encompassing a distinct array of physiological, reproductive, and functional traits, along with their remarkable efficiency in wastewater treatment, positions this group of organisms as exceptionally superior to other organisms. Molecular and biotechnological approaches have provided promising tools for improving the biomass production of microalgae from wastewater. Recent technological innovations have facilitated harvesting algal biomass from wastewater treatment plants for developing a range of bioproducts like bioenergy, biofertilizer and other various high value biochemicals. Microalgal communities and their biomass produced from wastewater are investigated for the restoration of degraded lands. The potential use of diverse microalgal species and their biomass from wastewater for restoration of degraded lands such as salt-affected lands, drought ridden arid areas, fly ash contaminated lands, and metal-polluted mine spoils is discussed. Moreover, this review elaborates on how use of microalgae from wastewater to wastelands can contribute to various sustainable development goals (SDGs). It is found that extending microalgae research and use from wastewater to wastelands can support achieving all SDGs by directly contributing to 10 goals.","Land restoration, Microalgae, Sustainable development goals, UN-Water, UN decade of ecosystem restoration"
7,MAMIDI2023100436,"Mamidi, Narsimha; Flores Otero, Jesús Fernando",Metallic and carbonaceous nanoparticles for dentistry applications,Current Opinion in Biomedical Engineering,25,,100436,2023,,https://www.sciencedirect.com/science/article/pii/S2468451122000691,"Tooth loss is one of the most prevalent health diseases around the world. The development of bacteria and other microorganisms in the dental plaque of the oral cavity are the major causes of dental treatment failure, with the most common being streptococcus mutans and lactobacillus. Metallic (silver, copper, gold), metallic oxide (zinc oxide, titanium dioxide), and carbon-based nanoparticles have been used as potential approaches for the many dental problems that cause tooth loss. Nanotechnology is effectively improving the quality of life of the affected individuals with the engineering of several nanoparticles. The current review offers an overview of the state-of-art in the field of nanotechnology or metallic and carbonaceous nanomaterials-based fillers that have been extensively used in dental materials. Trends in the nanotechnological development of these metallic and carbon fillers over the past 5 years are reviewed to offer a backdrop for further advancement in dentistry research.","Metallic nanoparticles, Carbonaceous nanomaterials, Oral cavity, Tooth loss, Dental materials"
7,THAKUR2023124875,"Thakur, Manita; Chandel, Manisha; Kumar, Ajay; Kumari, Sarita; Kumar, Pawan; Pathania, Deepak",The development of carbohydrate polymer- and protein-based biomaterials and their role in environmental health and hygiene: A review,International Journal of Biological Macromolecules,242,,124875,2023,,https://www.sciencedirect.com/science/article/pii/S0141813023017695,"Biological macromolecules have been significantly used in the medicine due to their certain therapeutic values. Macromolecules have been employed in medical filed in order to enhance, support, and substitute damaged tissues or any other biological function. In the past decade, the biomaterial field has developed considerably because of vast innovations in regenerative medicine, tissue engineering, etc. Different types of biological macromolecules such as natural protein and polysaccharide etc. and synthetic molecules such as metal based, polymer based, and ceramic based etc. have been discussed. These materials can be modified by coatings, fibres, machine parts, films, foams, and fabrics for utilization in biomedical products and other environmental applications. At present, the biological macromolecules can used in different areas like medicine, biology, physics, chemistry, tissue engineering, and materials science. These materials have been used to promote the healing of human tissues, medical implants, bio-sensors and drug delivery, etc. These materials also considered as environmentally sustainable as they are prepared in association with renewable natural resources and living organisms in contrast to non-renewable resources (petrochemicals). In addition, enhanced compatibility, durability and circular economy of biological materials make them highly attractive and innovative for current research.The present review paper summarizes a brief about biological macromolecules, their classification, methods of synthesis, and their role in biomedicine, dyes and herbal products.","Biological macromolecules, Biomedicine, Herbal products, Ceramic, Drug delivery"
7,FU2023100002,"Fu, Tianzheng; Saracho, Alexandra Clarà; Haigh, Stuart Kenneth",Microbially induced carbonate precipitation (MICP) for soil strengthening: A comprehensive review,Biogeotechnics,1,1,100002,2023,,https://www.sciencedirect.com/science/article/pii/S2949929123000025,"Geotechnical research has been yearning for revolutionary innovations that could bring breakthroughs to conventional practices, especially at a time when energy efficiency and environmental sustainability are of unprecedented importance in the field. Recently, exciting opportunities emerged utilising microorganisms, the ubiquitous soil dwellers, to provide solutions to many geotechnical problems, prompting the development of the new, multidisciplinary subject of biogeotechnics. Research interest has been centred on the use of microbially induced carbonate precipitation (MICP) to improve the engineering properties of soils. The present work aims to comprehensively review the progress of more than a decade of research on the application of MICP in soil strengthening. Through elucidation of underlying mechanisms, compilation and interpretation of experimental findings, and in-depth discussion on pivotal aspects, with reference made to key published studies, a holistic picture of the state of the art of MICP-based soil strengthening is drawn. Current knowledge gaps are identified, and suggestions for future research are given, along with the opportunities and challenges that lie ahead of practically implementing this technique in real-world geotechnical applications.","Biogeotechnics, Microbially induced carbonate precipitation, Bio-cementation, Soil strengthening"
7,LIM2023101911,"Lim, Tong Wah; Tan, Su Keng; Li, Kar Yan; Burrow, Michael Francis",SURVIVAL AND COMPLICATION RATES OF RESIN COMPOSITE LAMINATE VENEERS: A SYSTEMATIC REVIEW AND META-ANALYSIS,Journal of Evidence-Based Dental Practice,23,4,101911,2023,,https://www.sciencedirect.com/science/article/pii/S1532338223001033,"Objectives The aim of this systematic review was to evaluate the survival and complication rates of resin composite laminate veneers. Methods Randomized controlled trials and cohort studies with a minimum 2-year follow-up assessing survival and complication rates of resin composite laminate veneers on permanent dentition from 1998 to May 2022. Literature searches were conducted in MEDLINE (PubMed), Scopus, and the Cochrane Central Register of Controlled Trials electronic databases. References cited in the related reviews and included full-text articles were also hand-searched to further identify potentially relevant studies. Results A total of 827 articles were identified. Twenty-two studies were considered for full-text review after the title and abstract screening stage. After exclusion, 7 studies (3 randomized controlled trials and 4 cohort studies) were included in the systematic review. Three published scales were adopted for the quality and risk of bias assessment. At the survival rate threshold, the overall heterogeneity (I2) for randomized controlled trials was 50.5% (P = .108). The overall pooled survival rate of the randomized controlled trials was 88% (95% CI: 81%-94%), with the mean follow-up time ranging from 24 to 97 months. Surface roughness, color mismatch, and marginal discoloration were the most reported complications. Conclusion Resin composite laminate veneers demonstrated moderately high survival rates for the entire sample and the direct laminate veneer group demonstrated higher survival rates than the indirect approach. Most of the complications were regarded as clinically acceptable with or without reintervention.","Dental veneers, Resin composites, Systematic review, Meta-analysis, Survival, Complications"
7,HAO2023115477,"Hao, Hong; Bi, Kaiming; Chen, Wensu; Pham, Thong M.; Li, Jun","Towards next generation design of sustainable, durable, multi-hazard resistant, resilient, and smart civil engineering structures",Engineering Structures,277,,115477,2023,,https://www.sciencedirect.com/science/article/pii/S014102962201553X,"The design philosophy and methodology of civil engineering structures have been constantly evolving, from the early strength-based to more recent performance-based design and the current intensively researched emerging resilience-based design. Because failure of civil engineering structures often leads to catastrophic consequences, the primary focus of all these design methods is the safety of structures while considering other aspects such as performance and resilience. With the economic growth, population increase and urbanization, as well as global warming and the depletion of natural resources, to meet the societal need for sustainable development, the construction of civil engineering structures also needs to consider sustainability, durability and smart lifecycle management besides safety, performance and resilience. This paper discusses the necessity, challenge and opportunity for the development of the next generation design of sustainable, durable, multi-hazard resistant, resilient and smart civil engineering structures, which are named as SDuMuRS. Five key aspects are identified for the construction of next generation structures including: (1) sustainability; (2) durability; (3) multi-hazard resistance; (4) resilience; and (5) smart lifecycle structural health monitoring and management. Critical reviews and discussions on each of these aspects are presented. Research directions are suggested accordingly for achieving these goals for the design of next generation civil engineering structures. While this paper tries to cover as much as possible in the review and discussion of these five aspects, it by no means is inclusive of the relevant studies, but sheds light on these important aspects and opens the discussions for the development of next generation design of civil engineering structures.","Sustainability, Durability, Multi-hazards, Resilience, Smart monitoring and management, SDuMuRS"
7,ZHOU20231137,"Zhou, Zixuan; Guo, Di; Watts, David C.; Fischer, Nicholas G.; Fu, Jing",Application and limitations of configuration factor (C-factor) in stress analysis of dental restorations,Dental Materials,39,12,1137-1149,2023,,https://www.sciencedirect.com/science/article/pii/S0109564123004153,"Objective The configuration factor (C-factor) is an index used to evaluate the relationship between cavity configuration and the development of polymerization shrinkage stress in dental restorations. Although C-factor has been widely researched, its correlation with stress analysis in dental restorations remains controversial. This review aims to discuss the application and limitations of C-factor and define the restricted conditions under which the C-factor “rule of thumb” is applicable. Methods A thorough literature review was conducted on the application and limitations of C-factor in stress analysis of dental restorations. This was principally based on MEDLINE/PubMed and Web of Science databases and a review of the relevant studies and publications in scientific papers in international peer-reviewed journals for the specific topic of C-factor and polymerization shrinkage. Results The C-factor alone cannot provide an accurate prediction of the shrinkage stress of restorations and the mechanical behavior of material-tooth interfaces. C-factor is only applicable under one condition not typically seen in clinical practice: low, near-rigid compliance. Significance Conditions for the application of C-factor have been explicitly defined. A more accurate and precise understanding and utilization of the C-factor is of benefit as it contributes to better understanding of polymerization shrinkage behavior of restorations.","Dental restorations, Resin composites, Polymerization shrinkage, C-factor, Stress analysis"
7,CRIBARI2023104629,"Cribari, Lisiane; Madeira, Luciano; Roeder, Renata B. R.; Macedo, Rander M.; Wambier, Leticia M.; Porto, Thiago S.; Gonzaga, Carla C.; Kaizer, Marina R.",High-viscosity glass-ionomer cement or composite resin for restorations in posterior permanent teeth? A systematic review and meta-analyses,Journal of Dentistry,137,,104629,2023,,https://www.sciencedirect.com/science/article/pii/S0300571223002154,"Objectives Answer the PICO question: Do class I and II posterior restorations in permanent teeth placed with high-viscosity glass-ionomer cement (HV-GIC) fail more than composite resin (CR) restorations? Data The study was registered in the PROSPERO database (CRD42020138290). Randomized and controlled clinical trials, comparing the performance of HV-GIC and CR in load bearing cavities of posterior permanent teeth were included. Cochrane risk of bias tool and GRADE were used to assess the quality and certainty of the evidence. Meta-analyses were performed for clinical outcomes on USPHS and FDI criteria for 12-, 24- and 36-months follow-ups. Sources PubMed, Scopus and Web of Science were last searched on April 2, 2022, without language or date restrictions. Reference lists of primary studies and their related article link in PubMed were manually searched. Study selection Ten studies were included, while data from 8 were used for the meta-analyses. A total of 849 HV-GIC and 800 CR restorations were followed. The primary outcome was the fracture/retention of the restoration, with a comparable performance for both materials on all follow-ups. The 36 months follow-up for class I restorations (longest) showed risk difference of -0,00 (95%CI -0,03 to 0,03; p = 0,98) and no heterogeneity (p = 0,98, I2=0%). The certainty of the evidence is moderate, as all included studies were at an uncertain risk of bias. Conclusions HV-GIC and CR presented comparable clinical performance in posterior permanent teeth up to 36 months. HV-GIV wear in class I restorations followed by 24 months was the only poorer result compared to CR. Clinical significance Conservative load bearing cavities in permanent posterior teeth can be restored with HV-GIC with comparable clinical performance to CR expected at least up to 3 years. HV-GIC is a valuable direct restorative option for posterior teeth in high caries risk patients, in which CR is frequently associated with failure.","Permanent dentition, Glass ionomer cement, Composite resin, Clinical performance"
7,ABOUSHADY2023100234,"Abou-Shady, Ahmed; Yu, Wenzheng",Recent advances in electrokinetic methods for soil remediation. A critical review of selected data for the period 2021–2022,International Journal of Electrochemical Science,18,8,100234,2023,,https://www.sciencedirect.com/science/article/pii/S1452398123009471,"Soil electrokinetics (SEK) emerged in the beginning of 1990 as a promising approach to remediate contaminated soils, as well as for dewatering, soil restoration, pollution prevention, geophysics, seed germination, sedimentation, and consolidation. Our previous review titled “Comprehensive review of progress made in soil electrokinetic research during 1993–2020, Part I: Process design modifications with brief summaries of main output” summarized the soil SEK process design modifications during 1993–2020 (∼ 28 years), in which approximately 125 designs/perspectives were discussed. During 1993–2020, SEK research was classified into three main approaches: horizontal (19 processes), vertical (11 processes), and mixed (7 processes), based on the position of the anodes and cathodes that control element movement. In the present review, we surveyed SEK design modifications during 2021–2022 to provide readers with an update on new SEK innovations incorporated with regular designs. Based on our search of six of the most popular research engines, most of the design modifications carried out in SEK were mainly focused on the horizontal process, and few studies focused on vertical design; however, no research has focused on the SEK mixed approach (combining horizontal and vertical processes). In 2021 and 2022, the SEK horizontal approach involved 13 processes. In the vertical process, a general study was conducted to investigate the electrical distribution and moisture migration of unsaturated clay under electroosmosis, in addition, two studies were focused on electro-osmosis with a vertical gradient and electrokinetic for chloride extraction. In 2021 and 2022, a variety of innovations (29 design modifications) will be introduced to maximize SEK performance, which may be utilized to increase SEK remediation efficiency.","Soil electrokinetics, SEK classification, SEK design modification, SEK process intensification"
7,NADER2023104272,"Nader, Fadi Henri; Matenco, Liviu; Armitage, John J.","Understanding the coupled evolution of orogens, sedimentary basins and their fluid-rock interactions",Global and Planetary Change,230,,104272,2023,,https://www.sciencedirect.com/science/article/pii/S092181812300245X,"Studying orogens-basins interaction requires a multi-scale approach that combines multi-methodological field studies with basin-wide observations and integration with the dynamics of the lithosphere, the evolution of sedimentary sequences, kinematics of neighbouring mountain chains and fluid-rock interaction processes. This special issue developed out of the Sedimentary Basins Workshop (Task Force VI) of the International Lithosphere Program that took place at IFP Energies Nouvelles, France, in November 2021. It comprises 14 contributions that focus on the interactions between deep and shallow tectonic and sedimentary dynamics with fluid-flow and fluid rock interaction processes. Findings are based on field observations and associated laboratory methodologies, together with numerical modelling, that allow analysis across varied temporal and spatial scales for some of the world's best available analogues. These analogues include the orogenic systems of the Pannonian - Carpathians - Alps - Dinarides, the Pyrenees, the Mediterranean region, the Precaspian Basin and the Tibetan Plateau amongst other areas. The associated multi-scale processes that are addressed are of major societal importance, in terms of geohazards (e.g., earthquakes), geo-resources (e.g., geothermal energy, groundwater) and environmental / climatic changes (e.g., dynamic topography). Investigation of these processes in such natural laboratories and through the various applied multi-disciplinary approaches improves our understanding of the dynamic evolution of sedimentary basins and guides the future sustainable exploitation of geo-resources in the context of climate change mitigation. Throughout this special issue, fluids and their interaction with host-rocks are highlighted because most of the future usages of the subsurface will involve injecting fluids and gases underground (e.g., geothermal energy, hydrogen, or CO2 storage), and the dynamics and impacts of these applications still need to be properly understood.","Geo-resources, Dynamic topography, Seismicity, Fault mechanics, Diagenesis"
7,SOLEYMANI2023132402,"Soleymani, Atefeh; Jahangir, Hashem; Nehdi, Moncef L.",Damage detection and monitoring in heritage masonry structures: Systematic review,Construction and Building Materials,397,,132402,2023,,https://www.sciencedirect.com/science/article/pii/S0950061823021189,"Masonry structures dominate cultural heritage sites worldwide. Public authorities ought to preserve and safeguard such structures for future generations. However, precise evaluation of the current condition of such historical inheritance is crucial to appraise the need for adequate restoration and preservation work. Yet, ambiguity related to the absence of design and construction information and lack of data on the materials used makes this task a daunting challenge. Therefore, there has been considerable research into developing pertinent methodologies and technologies. Evaluating the safety of such heritage masonry structures typically requires in-situ inspections and surveys, sampling and testing, and balancing data from multiple diagnosis activities to select the best strategy for conservation and protection. Despite its operational benefits, this approach is costly, laborious, requires a high degree of professional skill, is unable to unveil hidden defects, and may escalate future maintenance costs. A promising alternative solution is structural health monitoring (SHM) systems. Accordingly, this paper systematically reviews damage detection and SHM techniques for masonry structures. The different measurement methods for SHM are classified into sensor-based and remote sensing methods, while the analyses methods are divided into signal and image processing techniques, artificial intelligence, and numerical techniques. The advantages and disadvantages of the various methods are discussed and compared. The related knowledge gaps are identified, recommendations for best practice are formulated, and the need for future research is identified.","Structural health monitoring, Heritage structures, Historical construction, Masonry, Damage identification, Crack detection"
7,RADAELLI2023502,"Radaelli, Marco; Buchalter, Daniel B.; Mont, Michael A.; Schwarzkopf, Ran; Hepinstall, Matthew S.",A New Classification System for Cementless Femoral Stems in Total Hip Arthroplasty,The Journal of Arthroplasty,38,3,502-510,2023,,https://www.sciencedirect.com/science/article/pii/S0883540322008580,"Background The growing variety of total hip arthroplasty implants necessitates a standardized, simple, and brand-neutral language to precisely classify femoral components. Although previous classifications have been useful, they need updating to include stems that have current surface treatment technologies, modularity, collar features, and other geometric characteristics. Methods To accomplish this, we propose a new classification system for stems based on 3 distinguishing stem features: (1) geometry, (2) location of modularity, and (3) length. Results Our system allows for the easy classification of all currently used stem types. Conclusions One goal of this endeavor is to improve clinical record keeping to facilitate study comparisons as well as literature reviews.","cementless THA, classification of femoral components, geometry, location of modularity, length"
7,SCHMALZ202321,"Schmalz, Gottfried; Hickel, Reinhard; Price, Richard Bengt; Platt, Jeffrey A.",Bioactivity of Dental Restorative Materials: FDI Policy Statement,International Dental Journal,73,1,21-27,2023,,https://www.sciencedirect.com/science/article/pii/S0020653922002672,"ABSTRACT The term bioactivity is being increasingly used in medicine and dentistry. Due to its positive connotation, it is frequently utilised for advertising dental restorative materials. However, there is confusion about what the term means, and concerns have been raised about its potential overuse. Therefore, FDI decided to publish a Policy Statement about the bioactivity of dental restorative materials to clarify the term and provide some caveats for its use in advertising. Background information for this Policy Statement was taken from the current literature, mainly from the PubMed database and the internet. Bioactive restorative materials should have beneficial/desired effects. These effects should be local, intended, and nontoxic and should not interfere with a material's principal purpose, namely dental tissue replacement. Three mechanisms for the bioactivity of such materials have been identified: purely biological, mixed biological/chemical, or strictly chemical. Therefore, when the term bioactivity is used in an advertisement or in a description of a dental restorative material, scientific evidence (in vitro or in situ, and preferably in clinical studies) should be provided describing the mechanism of action, the duration of the effect (especially for materials releasing antibacterial substances), and the lack of significant adverse biological side effects (including the development and spread of antimicrobial resistance). Finally, it should be documented that the prime purpose, for instance, to be used to rebuild the form and function of lost tooth substance or lost teeth, is not impaired, as demonstrated by data from in vitro and clinical studies. The use of the term bioactive dental restorative material in material advertisement/information should be restricted to materials that fulfil all the requirements as described in the FDI Policy Statement.","Repair, Regeneration, Caries, Pulp, Calcium silicate cement, Fluoride"
7,MOKEEM2023102,"Mokeem, Lamia Sami; Garcia, Isadora Martini; Shahkarami, Yasmin; Blum, Lauren; Balhaddad, Abdulrahman A.; Collares, Fabrício Mezzomo; Williams, Mary Ann; Weir, Michael D.; Melo, Mary Anne S.","Core-shell nanostructures for improving dental restorative materials: A scoping review of composition, methods, and outcome",Smart Materials in Medicine,4,,102-110,2023,,https://www.sciencedirect.com/science/article/pii/S2590183422000400,"Dental resin adhesives and composites are the most prevailing dental restorative materials used to treat cavitated tooth decay. These materials are challenged inside the mouth by bacterial acid attack, lack of bioactivity, and the scarcity of alternatives maintaining the mechanical properties over the lifetime service of these materials. Core-shell nanostructures are composed of various materials surrounded by a protective shell. They are acquiring considerable attention as innovative multipurpose carriers that show great potential in restorative dentistry. Herein, we systematically reviewed the recent studies on core-shell nanostructures incorporated into dental resin-based materials, their intended properties, synthesis methods, and assessment tests employed. This study used scoping review method, following Arksey and O'Malley's five stages framework using PubMed and Scopus (Elsevier) databases. From 149 initially identified manuscripts, 20 studies were eligible for full-text screening, and 15 were included for data extraction. The majority of included studies have used resin composite as parental material. Silica oxide was the most prevailing shell incorporated into dental resins. Almost all core-shell nanostructures were added to improve the material's strength and impart antibacterial properties. Designing strategies and drug release behaviors were discussed. In the end, current challenges and prospects in this promising field were highlighted.","Nanoparticles, Nanotechnology, Dental caries, Drug delivery, Dental materials"
7,PINNA2023217,"Pinna, Daniela",Microbial recolonization of artificial and natural stone artworks after cleaning and coating treatments,Journal of Cultural Heritage,61,,217-228,2023,,https://www.sciencedirect.com/science/article/pii/S1296207423000523,"Historical stone artworks are susceptible to damage in many environments. Biodeterioration caused by lichens and biofilm-forming microorganisms on these artworks has gained growing attention in the field of cultural heritage conservation. The current approach is focused on planned removal of lithobionts whenever they cause objective damage and/or structural impairments to the substrate. Cleaning may sometimes be followed by the application of organic and/or inorganic products for protection and consolidation of the artworks. The lithobiontic recolonization after cleaning and coating treatments is considered as one of the most challenging subjects nowadays. It is expected to occur in outdoor conditions, particularly on porous substrates, in shaded areas, and in areas that remain moist over time. Two aspects connected to this topic are the recolonization of surfaces after removal of biofilms and lichens, and the recolonization of cleaned surfaces treated with consolidants and/or water repellents. This paper reviews the scientific advances of the last two decades on i) recolonization of artworks, and ii) interaction between synthetic polymers and lithobionts.","Natural and artificial stone artworks, Lithobionts, Cleaning, Water repellents, Consolidants, Recolonization, Bioreceptivity"
