http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#bibliographyType,http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/title,http://purl.org/dc/terms/source,http://purl.org/ontology/bibo/volume,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#number,http://purl.org/ontology/bibo/pages,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#yearPublished,http://purl.org/ontology/bibo/uri,http://purl.org/dc/terms/abstract,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#keywords
7,NORO2023117384,"Noro, Kazushi; Omagari, Ryo; Ito, Koji; Wang, Qi; Sei, Kento; Miyake, Yuichi; Amagai, Takashi","Sampling, pretreatment, instrumental analysis, and observed concentrations of polycyclic aromatic hydrocarbons, polychlorinated naphthalenes, and halogenated polycyclic aromatic hydrocarbons: A review",TrAC Trends in Analytical Chemistry,169,,117384,2023,https://www.sciencedirect.com/science/article/pii/S0165993623004715,"Polycyclic aromatic hydrocarbons (PAHs), polychlorinated naphthalenes (PCNs), and halogenated PAHs (XPAHs) are widespread organic pollutants found in the environment and food. Therefore, analytical methods have been developed to investigate the sources, occurrences, and transport of these compounds and assess the risk associated with them. This review summarizes the widely used methods for sampling, pretreatment, and instrumental analyses of these compounds in environmental (e.g., gas, particulate matter, water, snow, sediment, soil, and biota) and food samples. Additionally, the recently observed levels of these compounds in the environment and food have been summarized. Finally, the most effective gas chromatography column for future PAH analysis and the need of reference standards for XPAH analysis has been discussed. This review provides a comprehensive understanding of the recent analytical techniques used to analyze PAHs, PCNs, and XPAHs for the benefit of novice researchers and technicians.","PAHs, PCNs, XPAHs, Monitoring, GC-MS, HPLC, HRMS, GC column"
7,CAO2023930,"Cao, Zhiquan; Bian, Yixin; Hu, Tingting; Yang, Yu; Cui, Zhuolin; Wang, Tao; Yang, Shuqing; Weng, Xisheng; Liang, Ruizheng; Tan, Chaoliang",Recent advances in two-dimensional nanomaterials for bone tissue engineering,Journal of Materiomics,9,5,930-958,2023,https://www.sciencedirect.com/science/article/pii/S2352847823000552,"Over the last decades, bone tissue engineering has increasingly become a research focus in the field of biomedical engineering, in which biomaterials play an important role because they can provide both biomechanical support and osteogenic microenvironment in the process of bone regeneration. Among these biomaterials, two-dimensional (2D) nanomaterials have recently attracted considerable interest owing to their fantastic physicochemical and biological properties including great biocompatibility, excellent osteogenic capability, large specific surface area, and outstanding drug loading capacity. In this review, we summarize the state-of-the-art advances in 2D nanomaterials for bone tissue engineering. Firstly, we introduce the most explored biomaterials used in bone tissue engineering and their advantages. We then highlight the advances of cutting-edge 2D nanomaterials such as graphene and its derivatives, layered double hydroxides, black phosphorus, transition metal dichalcogenides, montmorillonite, hexagonal boron nitride, graphite phase carbon nitride, and transition metal carbonitrides (MXenes) used in bone tissue engineering. Finally, the current challenges and future prospects of 2D nanomaterials for bone tissue regeneration in process of clinical translation are discussed.","2D nanomaterials, Layered double hydroxides, Biomaterials, Bone tissue engineering, Bone repairing/regeneration"
7,BRANFOOT2023110447,"Branfoot, C.; Folkvord, H.; Keith, M.; Leeke, G. A.",Recovery of chemical recyclates from fibre-reinforced composites: A review of progress,Polymer Degradation and Stability,215,,110447,2023,https://www.sciencedirect.com/science/article/pii/S0141391023001994,"In this critical review article, the current state-of-the-art in composite solvolysis is reviewed against the backdrop of a growing need for recycling in the composites industry. The scope of the review includes all fibre types in any polymer matrix but focuses on articles since 2015. Given the unique position of solvolysis for recovering products from matrix recyclates, it is noteworthy that relatively few studies have examined this aspect of solvolysis in detail, although particular attention is given herein to the works that do consider matrix recyclates. An additional emphasis is placed on critiquing the potential for scalability/industrialisation of the different technologies and the associated blockers. After the state-of-the-art review, a ‘cheat sheet’ of a typical solvolysis process is given, describing the workflow of the recycling treatment, the common metrics by which its success is measured, what substrates solvolysis is most suitable for, finally culminating in a technology readiness level (TRL) assessment of solvolysis in the UK and worldwide.",
7,LIU20231083,"Liu, Zenghui; Liu, Kai; Chen, Xuguang; Ma, Zhengkuo; Lv, Rui; Wei, Changyun; Ma, Ke",Deep-sea rock mechanics and mining technology: State of the art and perspectives,International Journal of Mining Science and Technology,33,9,1083-1115,2023,https://www.sciencedirect.com/science/article/pii/S2095268623001040,"The review covers the development and the state of the art in deep-sea mining rock mechanics, equipment and challenges. It begins by introducing the significance of deep-sea mining, the types and geographical distribution of deep-sea resources. Section 2 reviews the mechanical properties and fracture mechanism of seabed and related continental rocks, which contributes to the advancement of relevant technologies and theories. Deep-sea mining systems developed by coastal countries are presented in Section 3. Seabed mineral collection systems are critically assessed in Section 4. Subsea mining vehicle is reviewed by walking mechanism and controlling system in Section 5. In Section 6, the development of subsea lifting system is detailed by dividing it into hydraulic and pneumatic lifting modes, and some technical problems in the lifting system are described. An in-depth description of surface support systems is presented in Section 7, which includes the deep-sea mining ship, dynamic positioning system, heave compensation system, launch and retrieval system, mineral disposing system as well as the storage and transferring systems. Section 8 discusses the challenges in the deep-sea mining, in terms of natural occurrence conditions, international legal framework and cooperative mining, environmental protection and economic benefits, etc. Finally, a brief summary and some aspects of prospective research are presented in Section 9.","Deep-sea mining, Deep-sea minerals, Seabed mineral collection system, Subsea mining vehicle, Subsea lifting system"
7,DASH2023122404,"Dash, Pragyan Aparajita; Mohanty, Smita; Nayak, Sanjay Kumar","A review on bioactive glass, its modifications and applications in healthcare sectors",Journal of Non-Crystalline Solids,614,,122404,2023,https://www.sciencedirect.com/science/article/pii/S0022309323002703,"Bone tissues can be damaged by degenerative illnesses, accidents, and trauma, necessitating medical interventions which encourage regeneration. The first synthetic materials that exhibited bone bonding were bioactive glasses (BGs), which are now being extensively used for bone regeneration. BGs have the potential to trigger a particular biological in-vivo reaction at the interface and also form a strong chemical interaction with bone and soft tissues. Considering all the aforementioned viewpoints, the current review is exclusively dedicated to a critical study of the physicochemical as well as application perspectives of these BGs. Thus, the review encompasses the physicochemical characteristics of BGs, their synthesis techniques, various stochiometric compositions, and the impact of ion substitution on them. Further, the properties of the BG in combination with natural or synthetic polymers are discussed in detail. Moreover, the market perspectives, future challenges, and aspects of the application of BGs in healthcare sectors are also highlighted in the present write-up which is believed to provide an in-depth and insightful idea to the researchers in the concerned field.","Bioactive glass, Composites, Tissue engineering, Drug delivery, Healthcare sector, Market perspective"
7,SIAFAKA2023104565,"Siafaka, Panoraia I.; Özcan Bülbül, Ece; Miliotou, Androulla N.; Karantas, Ioannis D.; Okur, Mehmet Evren; Üstündağ Okur, Neslihan",Delivering active molecules to the eye; the concept of electrospinning as potent tool for drug delivery systems,Journal of Drug Delivery Science and Technology,84,,104565,2023,https://www.sciencedirect.com/science/article/pii/S1773224723004173,"Ocular drug delivery is a challenging but fascinating topical route of administration. Although the eye is easily accessible to common drug formulations such as drops, its complex structure presents main obstacles to successfully deliver drugs. Low ocular bioavailability due to pre-corneal fluid and gravity drainage limits the efficacy of the products. Therefore, researchers have proposed various drug delivery systems synthesized by biomaterials, mostly polymers, which can deliver active ingredients to the ocular surface and remain for longer period. Such systems as electrospun fibrous structures resembling the extracellular matrix can embed various therapeutic molecules aiming to target eye diseases. The electrospun matrices, which can be used as inserts or implants, offer biocompatibility, biodegradability, and good mechanical properties. At the same time, they can be molded into different shapes and textures, significant features for ocular delivery. Over the last decades, the electrospinning process has offered many advancements in tissue engineering and drug delivery fields; however, the clinical translation of the electrospun fibrous matrices is still in the embryonic stages. This review article focuses on the recent therapeutic applications of ocular fibrous systems as potent drug delivery tools. In addition, authors have categorized the electrospun matrices according to the target eye disease, such as glaucoma, ocular infections, and other eye diseases.","Nanofibers, Ocular, Glaucoma, Eye infections, Polymers, Electrospinning"
7,TSCHAKERT2023106247,"Tschakert, Petra; Parsons, Meg; Atkins, Ed; Garcia, Alicea; Godden, Naomi; Gonda, Noemi; Henrique, Karen Paiva; Sallu, Susannah; Steen, Karin; Ziervogel, Gina","Methodological lessons for negotiating power, political capabilities, and resilience in research on climate change responses",World Development,167,,106247,2023,https://www.sciencedirect.com/science/article/pii/S0305750X23000657,"Critical scholarship on the intersection of development pathways and climate change responses highlights the roles of power, agency, social difference, intersecting inequalities, and social justice in shaping people’s resilience in a rapidly transforming world. Yet, how to precisely increase the spaces in which people experiencing marginalisation can address power asymmetries and strengthen their resilience, particularly from a methodological perspective, remains poorly understood. Here, we build on recent insights into political capabilities and their relevance for equitable resilience practice to assess the role research methods play in not only locating political capabilities but also enhancing them in the context of climate resilience. We present the findings from an in-depth analysis of 57 articles, out of a larger set of 200+ papers, that have employed co-learning/cooperative inquiries, participatory action research, participatory methods, workshops, and/or interviews combined with other approaches as most engaging and potentially empowering methods. Methodological insights through this analysis allow us to examine if and how resilience-in-the-making materialises across uneven power relations and often flawed decision-making processes. We show the pervasiveness of power differentials, even in research settings designed to be inclusive, and how disempowering processes in adaptation, mitigation, disaster management, and social transformation further marginalise already disadvantaged actors. At the same time, we illustrate the transformative role of alliances, resistance, shared learning, and sustaining inclusive approaches. Such nuanced insights into best processes as well as detrimental pitfalls are essential for development scholars and practitioners to help anchor deliberative resilience practice in the everyday lives of disadvantaged populations and foster political capabilities for more just climate action and policy.","Equitable resilience, Political capabilities, Inclusive decision making, Participation, Inequalities, Deliberation"
7,JOHN2023131308,"John, Nithin Jacob; Khan, Imdadullah; Kandalai, Srikanth; Patel, Anjan",Particle breakage in construction materials: A geotechnical perspective,Construction and Building Materials,381,,131308,2023,https://www.sciencedirect.com/science/article/pii/S0950061823010218,"An extensive review of literature related to particle breakage and crushing has been done in this paper by filtering out a total of 183 articles from the respective domains. Based upon the analysis and synthesis of data, grain morphology and soil matrix structure are found to be the dominant factors on particle breakage. The breakage index may increase or decrease with respect to degree of saturation and the relative density depending upon the amount of confining pressure and mode of loading, respectively. It is also found that particle breakage is inversely proportional to the rate of loading. Moreover, the granular materials respond differently to the isotropic and deviatoric stress conditions, and accordingly the breakage indices may vary even for the same state of density. Further, the breakage indices determined by considering the shifting of gradation curve before and after crushing are found to be more accurate than the one determined by corresponding to an individual grain size. Some of the limitations in the literature includes non-inclusion of all the influencing parameter in the analysis by individual researches, insufficient studies on non-traditional granular material, and lack of large-scale model studies for proper inclusion of site-specific conditions etc. Since, the same generic rules cannot be applied to different types of granular media and one-to-one correlations may not be helpful, it is recommended to develop models and supplement the laboratory test results with numerical studies by simultaneously considering various influencing parameters. New guidelines relevant to the use of non-traditional granular materials should be formulated for various construction purposes in consideration of its crushing characteristics.","Particle breakage, Crushing, Soil parameters, Engineering properties, Breakage index, Industrial wastes"
7,RAEES2023123476,"Raees, Sania; Ullah, Faheem; Javed, Fatima; Akil, Hazizan Md.; Jadoon Khan, Muhammad; Safdar, Muhammad; Din, Israf Ud; Alotaibi, Mshari A.; Alharthi, Abdulrahman I.; Bakht, M. Afroz; Ahmad, Akil; Nassar, Amal A.","Classification, processing, and applications of bioink and 3D bioprinting: A detailed review",International Journal of Biological Macromolecules,232,,123476,2023,https://www.sciencedirect.com/science/article/pii/S0141813023003689,"With the advancement in 3D bioprinting technology, cell culture methods can design 3D environments which are both, complex and physiologically relevant. The main component in 3D bioprinting, bioink, can be split into various categories depending on the criterion of categorization. Although the choice of bioink and bioprinting process will vary greatly depending on the application, general features such as material properties, biological interaction, gelation, and viscosity are always important to consider. The foundation of 3D bioprinting is the exact layer-by-layer implantation of biological elements, biochemicals, and living cells with the spatial control of the implantation of functional elements onto the biofabricated 3D structure. Three basic strategies underlie the 3D bioprinting process: autonomous self-assembly, micro tissue building blocks, and biomimicry or biomimetics. Tissue engineering can benefit from 3D bioprinting in many ways, but there are still numerous obstacles to overcome before functional tissues can be produced and used in clinical settings. A better comprehension of the physiological characteristics of bioink materials and a higher level of ability to reproduce the intricate biologically mimicked and physiologically relevant 3D structures would be a significant improvement for 3D bioprinting to overcome the limitations.",Bioink
7,BANDYOPADHYAY2023101053,"Bandyopadhyay, Amit; Mitra, Indranath; Goodman, Stuart B.; Kumar, Mukesh; Bose, Susmita",Improving biocompatibility for next generation of metallic implants,Progress in Materials Science,133,,101053,2023,https://www.sciencedirect.com/science/article/pii/S0079642522001347,"The increasing need for joint replacement surgeries, musculoskeletal repairs, and orthodontics worldwide prompts emerging technologies to evolve with healthcare's changing landscape. Metallic orthopaedic materials have a shared application history with the aerospace industry, making them only partly efficient in the biomedical domain. However, suitability of metallic materials in bone tissue replacements and regenerative therapies remains unchallenged due to their superior mechanical properties, eventhough they are not perfectly biocompatible. Therefore, exploring ways to improve biocompatibility is the most critical step toward designing the next generation of metallic biomaterials. This review discusses methods of improving biocompatibility of metals used in biomedical devices using surface modification, bulk modification, and incorporation of biologics. Our investigation spans multiple length scales, from bulk metals to the effect of microporosities, surface nanoarchitecture, and biomolecules such as DNA incorporation for enhanced biological response in metallic materials. We examine recent technologies such as 3D printing in alloy design and storing surface charge on nanoarchitecture surfaces, metal-on-metal, and ceramic-on-metal coatings to present a coherent and comprehensive understanding of the subject. Finally, we consider the advantages and challenges of metallic biomaterials and identify future directions.","Implants, Metals, Alloys, Biocompatibility, 3D printing, Additive manufacturing"
7,SARAVANAN2023122720,"Saravanan, A.; Karishma, S.; Kumar, P. Senthil; Thamarai, P.; Yaashikaa, P. R.",Recent insights into mechanism of modified bio-adsorbents for the remediation of environmental pollutants,Environmental Pollution,339,,122720,2023,https://www.sciencedirect.com/science/article/pii/S0269749123017220,"Rapid industrialization has exacerbated the hazard to health and the environment. Wide spectrums of contaminants pose numerous risks, necessitating their disposal and treatment. There is a need for further remediation methods since pollutant residues cannot be entirely eradicated by traditional treatment techniques. Bio-adsorbents are gaining popularity due to their eco-friendly approach, broad applicability, and improved functional and surface characteristics. Adsorbents that have been modified have improved qualities that aid in their adsorptive nature. Adsorption, ion exchange, chelation, surface precipitation, microbial uptake, physical entrapment, biodegradation, redox reactions, and electrostatic interactions are some of the processes that participate in the removal mechanism of biosorbents. These processes can vary depending on the particular biosorbent and the type of pollutants being targeted. The systematic review focuses on the many modification approaches used to remove environmental contaminants. Different modification or activation strategies can be used depending on the type of bio-adsorbent and pollutant to be remediated. Physical activation procedures such as ultrasonication and pyrolysis are more commonly used to modify bio-adsorbents. Ultrasonication process improves the adsorption efficiency by 15–25%. Acid and alkali modified procedures are the most effective chemical activation strategies for adsorbent modification for pollution removal. Chemical modification increases the removal to around 95–99%. The biological technique involving microbial culture is an emerging field that needs to be investigated further for pollutant removal. A short evaluation of modified adsorbents with multi-pollutant adsorption capability that have been better eliminated throughout the adsorption process has been provided.","Bio-adsorbents, Modification, Activation, Multi-pollutant, Wastewater, Pollution control"
7,BORTOTCOELHO20238683,"Bortot Coelho, Fabricio Eduardo; Magnacca, Giuliana; Boffa, Vittorio; Candelario, Victor M.; Luiten-Olieman, Mieke; Zhang, Wenjing",From ultra to nanofiltration: A review on the fabrication of ZrO2 membranes,Ceramics International,49,6,8683-8708,2023,https://www.sciencedirect.com/science/article/pii/S0272884223000779,"Zirconia (ZrO2) membranes experienced rapid progress in applications demanding high-stability membranes own to their higher chemical resistance and hydrophilicity compared to silica and alumina. Moreover, ZrO2 membranes have increased fouling resistance, high permeability, and a long lifetime making them broadly applied in drinking water production, wastewater treatment, petrochemical, food, and beverages industries. However, fabricating ZrO2 membranes for Nanofiltration and Gas Separation is still challenging. This paper reviews the progress in fabricating ZrO2 membranes, focusing on strategies for achieving smaller pores without losing their high permeability and selectivity. The current state of the art in commercial ZrO2 membranes and the recent innovations in academia are critically reviewed. A comprehensive revision of sol-gel technique's critical synthesis and process parameters is presented along with the most recent molecular layer deposition method. This work aims to provide a guide for both starting and established researchers, thus filling a gap in the present literature.","Zirconia, ZrO, Ceramic membranes, Sol-gel, Membrane fabrication, Wastewater"
7,CUELLAR2023105113,"Cuellar, Sergio; Grisales, Santiago; Castaneda, Delio I.","Constructing tomorrow: A multifaceted exploration of Industry 4.0 scientific, patents, and market trend",Automation in Construction,156,,105113,2023,https://www.sciencedirect.com/science/article/pii/S0926580523003734,"This article investigates the evolution of Industry 4.0 in construction related to a scientific, technological, and commercial perspective. Initially, it was determined which technologies could be considered 4.0 to analyze construction and infrastructure results from scientific literature, patent publications, and market offerings. This study shows a panorama of the development stages of 4.0 industry technologies in the construction and infrastructure sector based on 3155 articles from Web of Science, 14,360 patents from Derwent, and 2346 companies. According to the technologies analyzed in this research, it is shown that in the Construction Industry 4.0, there are different levels of development for all its technologies. The main conclusion of this study was that there is notable scientific and technological activity related to 4.0 technologies in construction. Moreover, the transition from technology to market has been particularly pronounced in Building Information Modeling and artificial intelligence.","Industry 4.0, Construction, Patent analysis, Market research, Emergency curve, Construction 4.0"
7,BEISHUIZEN2023e213,"Beishuizen, Auke; Mellgren, Karin; Andrés, Mara; Auperin, Anne; Bacon, Chris M.; Bomken, Simon; Burke, G. A. Amos; Burkhardt, Birgit; Brugieres, Laurence; Chiang, Alan K. S.; Damm-Welk, Christine; d'Amore , Emanuele; Horibe, Keizo; Kabickova, Edita; Khanam, Tasneem; Kontny, Udo; Klapper, Wolfram; Lamant, Laurence; Le Deley, Marie-Cecile; Loeffen, Jan; Macintyre, Elizabeth; Mann, Georg; Meyer-Wentrup, Friederike; Michgehl, Ulf; Minard-Colin, Veronique; Mussolin, Lara; Oschlies, Ilske; Patte, Catherine; Pillon, Marta; Reiter, Alfred; Rigaud, Charlotte; Ronceray, Leila; Salaverria, Itziar; Simonitsch-Klupp, Ingrid; Uyttebroeck, Anne; Verdu-Amoros, Jaime; Williams, Denise; Woessmann, Wilhelm; Wotherspoon, Andrew; Wrobel, Grazyna; Zimmermann, Martin; Attarbaschi, Andishe; Turner, Suzanne D.",Improving outcomes of childhood and young adult non-Hodgkin lymphoma: 25 years of research and collaboration within the framework of the European Intergroup for Childhood Non-Hodgkin Lymphoma,The Lancet Haematology,10,3,e213-e224,2023,https://www.sciencedirect.com/science/article/pii/S235230262200374X,"Summary The European Intergroup for Childhood Non-Hodgkin Lymphoma (EICNHL) was established 25 years ago with the goal to facilitate clinical trials and research collaborations in the field both within Europe and worldwide. Since its inception, much progress has been made whereby major improvements in outcomes have been achieved. In this Review, we describe the different diagnostic entities of non-Hodgkin lymphoma in children and young adults describing key features of each entity and outlining clinical achievements made in the context of the EICNHL framework. Furthermore, we provide an overview of advances in biopathology with an emphasis on the role of biological studies and how they have shaped available treatments. Finally, for each entity, we describe future goals, upcoming clinical trials, and highlight areas of research that require our focus going forward.",
7,XUE2023122394,"Xue, Zhonghua; Yang, Chongyi; Dong, Lianping; Bao, Weiren; Wang, Jiancheng; Fan, Panpan",Recent advances and conceptualizations in process intensification of coal gasification fine slag flotation,Separation and Purification Technology,304,,122394,2023,https://www.sciencedirect.com/science/article/pii/S1383586622019499,"Coal gasification technology is an effective means to achieve clean and efficient utilization of coal. Coal gasification slag is generated in the process of coal gasification owing to the existence of minerals in the coal, particularly the incomplete reaction of the organic carbon elements in the coal. This results in different contents of residual carbon in the coal gasification slag. The mixture of residual carbon and inorganic minerals (ash materials; a solid waste with a low resource utilization rate) restricts their utilization. The efficient separation of residual carbon and ash materials in coal gasification slag is essential for the resource utilization of coal gasification slag. The particle size of coal gasification fine slag (CGFS) is relatively fine, and the separation effect of the physical sorting method is low. In addition, flotation is still one of the most feasible means for the efficient separation of residual carbon and ash materials. Owing to the physical and chemical properties of CGFS, the large amount of reagents and low sorting effect severely restrict its industrial implementation. This review summarizes and analyzes the main reasons for the flotation process of coal gasification slag from three aspects (the flotation basis of minerals, difficult flotation, and difficulty of selection). The analysis is based on the development of an efficient collector for CGFS flotation, pretreatment of raw materials before flotation, addition of adjustment, and flotation optimization methods. Furthermore, it puts forward four directions for enhancing the flotation process of CGFS: the principle of the comprehensive analysis of the flotation separation of CGFS based on a variety of technologies, the selection and combination of high–efficiency collectors, precise adjustments based on the surface properties of CGFS, the design of synergistic regulation devices based on energy input and particles–bubbles action, and the comprehensive utilization of solid waste resources based on gravity separation–magnetic separation–flotation. The solutions for the above critical scientific and technical problems would provide technical and theoretical support for a feasible method to realize the resource, reduction, and high–value utilization of coal gasification slag all around the world.","Coal gasification fine slag, Flotation, Residual carbon, Separation, Ash materials"
7,RICHHARIYA2023112335,"Richhariya, Vipin; Tripathy, Ashis; Carvalho, Oscar; Julker Nine, Md; Losic, Dusan; Silva, F. S.",Unravelling the physics and mechanisms behind slips and falls on icy surfaces: A comprehensive review and nature-inspired solutions,Materials & Design,234,,112335,2023,https://www.sciencedirect.com/science/article/pii/S0264127523007505,"Slip and Fall (SF) on slippery icy/snowy surfaces during winters is evident worldwide, especially in Nordic regions. Every year millions of people slip and fall due to ice accretion on the roads, streets, and pavements causing traumatic injuries, loss of limbs, and sometime loss of lives, costing billions in hospitals and recovery. An efficient anti-slipping winter shoe-sole could prevent these accidents and save lives. Footwear industries came up with solutions such like crampons, cleats, anti-skidding materials and tread pattern designs, but with limited success because of their ineffectiveness on wet ice, quick rate of wearing. The inspiration from nature like polar bear, seal, arctic fox, penguin, snake, octopus, frog, and gecko where this problem is elegantly solved through evolution process can address these limitations and design advanced anti-slippery surfaces. The review presents a comprehensive understanding of biological designs of the footpads (polar bear, penguin, arctic fox, frog, gecko) and skins (seal, snake, octopus’ suction cups) and recent progress on their translation for practical applications. The review emphasises on the mechanisms of icy slippery surfaces and the contact surfaces (shoe-sole and ice/snow) to mimic anti-slipping mechanism of animals and their movement on ice enabling to design the finest anti-slipping winter shoe-soles.","Slip and fall, Anti slipping, Shoe sole, Nature inspired, Ice or snow, Quasi Liquid Layer (QLL), Wet/dry adhesion"
7,KYOMUHIMBO2023e13156,"Kyomuhimbo, Hilda Dinah; Brink, Hendrik G.",Applications and immobilization strategies of the copper-centred laccase enzyme; a review,Heliyon,9,2,e13156,2023,https://www.sciencedirect.com/science/article/pii/S2405844023003638,"Laccase is a multi-copper enzyme widely expressed in fungi, higher plants, and bacteria which facilitates the direct reduction of molecular oxygen to water (without hydrogen peroxide production) accompanied by the oxidation of an electron donor. Laccase has attracted attention in biotechnological applications due to its non-specificity and use of molecular oxygen as secondary substrate. This review discusses different applications of laccase in various sectors of food, paper and pulp, waste water treatment, pharmaceuticals, sensors, and fuel cells. Despite the many advantages of laccase, challenges such as high cost due to its non-reusability, instability in harsh environmental conditions, and proteolysis are often encountered in its application. One of the approaches used to minimize these challenges is immobilization. The various methods used to immobilize laccase and the different supports used are further extensively discussed in this review.","Laccase, Applications, Immobilization"
7,CAO2023102383,"Cao, Rongkai; Qiu, Piaopiao; Xu, Borui; Lin, Jingying; Chu, Danna; Fan, Zhen",Effectiveness of interventions to reduce aerosol generation in dental environments: A systematic review,Preventive Medicine Reports,35,,102383,2023,https://www.sciencedirect.com/science/article/pii/S2211335523002747,"Certain dental procedures produce high levels of aerosols containing pathogenic microorganisms, posing a risk for the transmission of infections in dental settings. This study aimed to assess the effectiveness of various aerosol mitigation interventions during clinical dental procedures in real-world environments. A systematic literature search was conducted in PubMed/MEDLINE, Scopus, Web of Science, and Embase for English studies up to March 2023 according to the PRISMA guidelines. Only peer-reviewed controlled clinical trials (CCT) or randomized controlled trials (RCT) studies involving human subjects were included. The risk of bias of selected researches were evaluated by two independent authors using the Cochrane Collaboration tool. The literature search yielded 3491 articles, of which 42 studies met the inclusion criteria and were included in this study. Most studies evaluated bacterial contamination in bio-aerosols, while the viral and fungal contamination was assessed in only three studies. Overall, various approaches have been applied in reducing aerosol contamination in clinical scenarios, including high-volume evacuators (HVE), mouse rinses and rubber dams, air cleaning systems, and high-efficiency particulate air (HEPA) filters. The available evidence suggests that various aerosol mitigation strategies could be implemented to decrease the risk of cross-infection during clinical dental procedures in real-world environments. However, further clinical trials are necessary to establish statistical validity in measuring aerosol contamination and mitigation, as well as to evaluate the risk of infection transmission for viral and fungal contamination.","Aerosol contamination, Aerosol mitigation, Dental environments, Acute respiratory syndrome coronavirus"
