http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#bibliographyType,http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/title,http://purl.org/dc/terms/source,http://purl.org/ontology/bibo/volume,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#number,http://purl.org/ontology/bibo/pages,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#yearPublished,http://purl.org/ontology/bibo/uri,http://purl.org/dc/terms/abstract,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#keywords
7,BOARO2019909,"Boaro, Letícia Cristina Cidreira; Campos, Luiza Mello; Varca, Gustavo Henrique Costa; dos Santos, Tamiris Martins Ribeiro; Marques, Pamela Adeline; Sugii, Mari Miura; Saldanha, Nathalia Ramaldes; Cogo-Müller, Karina; Brandt, William Cunha; Braga, Roberto Ruggiero; Parra, Duclerc F.",Antibacterial resin-based composite containing chlorhexidine for dental applications,Dental Materials,35,6,909-918,2019,https://www.sciencedirect.com/science/article/pii/S0109564118306183,"Objeticve The aim of this study was to develop a composite material with antibacterial activity using MMT loaded with clorhexidine (CHX). For that it was used a BisGMA/TEGDMA matrix and added low concentration of MMT/CHX. The aim was to evaluate the drug release capacity of MMT, and not to provide reinforcement. Methods Six experimental composites were made with organic matrix of BisGMA/TEGDMA in equal proportions by weight. The composites received organophlizated montmorillonite with or without CHX. The concentrations were 2,5; 5 or 10% by weight. Degree of conversion (DC) was evaluated using FTIR (peak 6165 cm-1; n=5). Specimens for flexural properties (10×2×1mm) were immediate tested (24h). Elastic modulus(E) and flexural strength (FS) was measured using the three point bending test (n=10). Inibition halo was used to test the antibacterial activity against Staphylococcus aureus, Streptococcus mutans, and Porphyromonas gingivalis (n=5 for each bacteria). The inhibition of biofilm formation (BF) was evaluated by inserting polymerized disc of composite in to a culture media colonized with Streptococcus mutans (n=10). The release of CHX was measured using ultraviolet (255nm) for 10 days (n=5). The data of degree of conversion was analysed using Kruskal–Wallis/ Mann–Whitney, and the other variables using two-way ANOVA/Tukey, always considering a global level of significance of 5%. Results DC ranged from 71% to 74%. E ranged from 5.7 to 8.1GPa. FS ranged from 61.4 to 74.7MPa. There were no statistical differences among the groups for all the variables. For the three bacteria tested the composites with CHX loaded presented inhibition of growth for all concentration, except for 2,5% that did not inihibited the growth of P. gingivalis. BF was lower for the groups with 10% MMT/CHX, all groups presented BF, even those without CHX loaded. All concentrations presented release off CHX during all the 28 days analyzed. Conclusions Within the limitation of this study it can be concluded that: all concentrations tested presented release of CHX and reduced BF. All concentration presented antibacterial activity for the three bacteria tested, except for 2,5% that did not inhibit the growth of P. gingivalis. The presence of MMT with CHX loaded did not interfere in the properties evaluated.",
7,TANAKA2020551,"Tanaka, Carina B.; Lopes, Diana P.; Kikuchi, Lucia N. T.; Moreira, Maria Stella; Catalani, Luiz H.; Braga, Roberto R.; Kruzic, Jamie J.; Gonçalves, Flávia",Development of novel dental restorative composites with dibasic calcium phosphate loaded chitosan fillers,Dental Materials,36,4,551-559,2020,https://www.sciencedirect.com/science/article/pii/S0109564120300385,"The incorporation of antimicrobial agents in restorative dental composites has the potential to slow the development of carious lesions. Objective The objectives of the present study were to develop experimental composite resins with chitosan or chitosan loaded with dibasic calcium phosphate anhydrous (DCPA) particles and to demonstrate their antimicrobial potential without loss of mechanical properties or biocompatibility. Methods Chitosan and chitosan/DCPA particles were synthetized by the electrospray method. Experimental composites were formulated by adding 0, 0.5, or 1.0 wt% particles into a resin matrix along with 60 wt% barium glass. The degree of conversion and mechanical properties were measured after 1 and 90 days of aging in water after photoactivation. Cytotoxicity and genotoxicity were evaluated using fibroblasts from dental pulp in conditioned medium. The antimicrobial activity against Streptococcus mutans was assessed by crystal violet biofilm assay. Results The experimental restorative composites were not found to be cytotoxic or genotoxic, with cell viability of 93.1 ± 8.0% (p = 0.328) and 3.0 ± 0.8% micronucleus per group (p = 0.1078), respectively. The antimicrobial results showed that all composites with approximately 20% less biofilm (p < 0.001) relative to the control. No chitosan release was detected from the composites, suggesting direct contact of the bacteria with exposed chitosan particles on the surface was responsible for the observed antimicrobial effect. The addition of the chitosan and chitosan/DCPA submicrometer (<250 nm average diameter) particles to restorative composites did not change the degree of conversion, flexural strength, elastic modulus and fracture toughness compared to the control group after 90 days aging in water. Significance It can be concluded that the addition of chitosan or chitosan/DCPA particles in the restorative composites induced antimicrobial activity without compromising the mechanical properties or biocompatibility of the composites.","Antimicrobials, , Restorative materials, Dental resin composites, Biomaterial, Materials science"
7,ANGNANON20231180,"Angnanon, Wisut; Thammajaruk, Putsadeeporn; Guazzato, Massimiliano",Effective luting agents for glass-fiber posts: A network meta-analysis,Dental Materials,39,12,1180-1189,2023,https://www.sciencedirect.com/science/article/pii/S0109564123004165,"Objectives The aims of this study were to systematically review the literature and compare the relative effects of various luting agents on bonding between glass-fiber posts and root canal dentin in short- and long-term aging conditions. Data/Sources The literature was electronically searched in PubMed, Embase, and Scopus. A manual search was performed by scanning the reference lists of the included studies. Study selection Two reviewers independently conducted the selection of studies, data extraction, and risk of bias assessment. Pairwise meta-analyses were based on random effect models. Network meta-analyses were conducted within a frequentist framework with a multivariable random effects approach. The standardized mean difference and 95% confidence interval was calculated. Results One hundred and eighteen studies were included and assessed the effects of five luting agents. For pairwise meta-analyses, in short-term aging conditions, a significantly higher bond strength of self-adhesive resin cement (SARC) compared to etch-and-rinse adhesive composite resin core material (ERCM) in the total, coronal, and middle regions. In long-term aging conditions, a significantly higher bond strength of ERCM compared to etch-and-rinse adhesive resin cement (ERRC) in all regions. Furthermore, SARC showed a significantly higher bond strength compared to self-etch adhesive composite resin core material (SECM) in the total, middle, and apical regions. For network meta-analyses, in the apical region, a significantly higher bond strength of SARC compared to ERRC in both aging conditions. Conclusions The SARC tended to be the most effective luting agent in bonding between glass-fiber posts and root canal dentin in short- and long-term aging conditions.","Glass-fiber post, Adhesive, Dentin-bonding agent, Resin cement, Root canal dentin, Meta-analysis"
7,ALKATTAN20221030,"Alkattan, Rana; Banerji, Subir; Deb, Sanjukta",A multi-functional dentine bonding system combining a phosphate monomer with eugenyl methacrylate,Dental Materials,38,6,1030-1043,2022,https://www.sciencedirect.com/science/article/pii/S0109564122000987,"Objective The tooth-resin composite interface is frequently associated with failure because of microbial contamination, hydrolytic and collagenolytic degradation. Thus, designing a dentine bonding system (DBS) with an intrinsically antimicrobial polymerisable monomer is of significance especially if it can be used with self-etching primers enabling resistance to degradation of the interface. Methods Experimental adhesives were developed incorporating eugenyl methacrylate (EgMA) at concentrations of 0,10 or 20 wt%, designated as EgMA0, EgMA10 and EgMA20, respectively, for use as a two-step self-etch DBS with the functional monomer bis[2-(methacryloyloxy) ethyl] phosphate (BMEP) in the primer. The curing, thermal and wettability properties of the adhesives were determined, and hybrid layer formation was characterised by confocal laser scanning microscopy, microtensile bond strengths (µTBS) and nanoleakage by back-scattered SEM. In situ zymography was used to assess MMP inhibitory activity of the BMEP-EgMA DBS. Results EgMA in the adhesives lowered the polymerisation exotherm and resulted in higher Tg, without negatively affecting degree of conversion. Water sorption and solubility were significantly lower with higher concentrations of EgMA in the adhesive. The formation of a distinct hybrid layer was evident from confocal images with the different adhesives, whilst EgMA20 yielded the highest µTBS post water storage challenges and lowest nanoleakage after 6 months. The experimental DBS exhibited minimal to no MMP activity at 3 months. Significance The hydrophobic nature of EgMA and high cross-link density exerts considerable benefits in lowering water uptake and polymerisation exotherm. The application of EgMA, adhesives in conjunction with BMEP in a multi-functional self-etching DBS can resist MMP activity, hence, enhance longevity of the dentine-resin composite interface.","Dental adhesives, Antibacterial agents, Eugenol, Functional monomers, Dentine bonding"
7,WUERSCHING20221587,"Wuersching, Sabina Noreen; Hickel, Reinhard; Edelhoff, Daniel; Kollmuss, Maximilian",Initial biocompatibility of novel resins for 3D printed fixed dental prostheses,Dental Materials,38,10,1587-1597,2022,https://www.sciencedirect.com/science/article/pii/S0109564122002378,"Objectives Several materials for 3D printing of fixed dental prostheses (FDP) have been recently introduced. This study aims to evaluate the initial biocompatibility of novel printable resins for manufacturing temporary and permanent FDP. Methods Specimens of five printable resins (VarseoSmile Crown plus, NextDent C&B MFH, VarseoSmile Temp, Temp PRINT, P Pro Crown & Bridge), two types of resins for subtractive manufacturing (Tetric CAD, Telio CAD) and two types of resins with conventional curing processes (Tetric EvoCeram, Protemp 4) were produced and finished. Post-processing was strictly performed according to the manufacturer’s protocol. Biocompatibility was evaluated by eluting specimens with cell culture medium and treating human gingival fibroblast cells with the eluates. A 72-hour continuous read cell viability assay measuring the reducing potential of the cells was performed. The cellular inflammatory response in terms of IL-6 and PGE2 levels was determined with specific ELISAs. Oxidative stress was determined by measuring oxidized glutathione concentrations after exposure to the resin eluates. A luminescence-based apoptosis assay was used to detect apoptosis. Results Tetric CAD and Telio CAD were slightly toxic. All other resins were moderately to severely cytotoxic. VarseoSmile Crown plus and P Pro Crown & Bridge significantly enhanced PGE2 levels. Higher concentrations of oxidized gluthatione were determined in the presence of Telio CAD, VarseoSmile Temp and P Pro Crown & Bridge. Tetric EvoCeram and Protemp 4 reduced intracellular gluthatione levels. All printable resins slightly induced apoptosis. Significance Further post-processing steps such as additional curing and washing may improve the biocompatibility of printable materials.","CAD/CAM, 3D printing, Apoptosis, Oxidative stress, Inflammatory response, Cell viability"
7,PALIALOL20211569,"Palialol, Alan R.; Martins, Caetano P.; Dressano, Diogo; Aguiar, Flavio H. B.; Gonçalves, Luciano S.; Marchi, Giselle M.; Pfeifer, Carmem S.; Lima, Adriano F.",Improvement on properties of experimental resin cements containing an iodonium salt cured under challenging polymerization conditions,Dental Materials,37,10,1569-1575,2021,https://www.sciencedirect.com/science/article/pii/S0109564121002281,"Objective The use of resin cements in clinical practice entails photopolymerization through prosthetic devices, which precludes light penetration. The objective of this study was to modify experimental resin cements (ERCs) with diphenyliodonium hexafluorophosphate (DPI) in an attempt to improve chemical and mechanical properties of materials cured with reduced irradiance and final radiant exposure. Methods A co-monomer base containing a 1:1 mass ratio of 2.2-bis[4-(2-hydroxy-3-methacryloxypropoxy)phenyl]propane (bis-GMA) and triethyleneglycol dimethacrylate (TEGDMA) was prepared, with 1mol% of camphorquinone and 2mol% of ethyl 4-(dimethylamino)benzoate as initiator system. The resin was divided into 4 fractions according to the DPI concentrations (0, 0.5, 1 and 2mol%). The challenging polymerization condition was simulated performing the light activation (12, 23 and 46s) through a ceramic block (3mm thick). The irradiance was assessed with a calibrated spectrometer (1320mW/cm2), resulting in three levels of radiant exposure (0.58, 1.1 and 2.2J/cm2). The polymerization kinetics was evaluated in real-time using a spectrometer (Near-IR). Water sorption and solubility was analyzed and the cohesive strength of resins obtained through the microtensile test. Polymerization stress was assessed by Bioman method. Results Resins containing DPI had higher degree of conversion and rate of polymerization than the control (without DPI). The use of DPI reduced water sorption and solubility, and led to higher cohesive strength compared to resins without the iodonium salt. However, the stress of polymerization was higher for experimental resins with DPI. Significance Even under remarkably reduced irradiance, cements containing a ternary initiating system with an iodonium salt can present an optimal degree of conversion and chemical/mechanical properties.","Degree of conversion, Irradiance, Ceramic"
7,FUJIOKAKOBAYASHI20191173,"Fujioka-Kobayashi, Masako; Miron, Richard J.; Lussi, Adrian; Gruber, Reinhard; Ilie, Nicoleta; Price, Richard Bengt; Schmalz, Gottfried","Effect of the degree of conversion of resin-based composites on cytotoxicity, cell attachment, and gene expression",Dental Materials,35,8,1173-1193,2019,https://www.sciencedirect.com/science/article/pii/S0109564119303434,"Objective This study investigated the influence of the degree of conversion (DC), resin-based composites (RBC) composition, and the effect of additional violet light from one light curing unit (LCU) on cell attachment/growth, eluate cytotoxicity, and gene expression. Methods The effect of different DC of RBCs on human gingival fibroblasts (HGFs) when cultured directly onto cured RBCs, and when exposed afterwards to eluates in cell culture medium was examined. Venus® (RBC-V; Bis-GMA-based) and Venus Pearl® (RBC-P; TCD-DI-HEA and UDMA-based) were cured using a single emission peak (blue) light, Translux Wave®; TW and a dual emission peak (blue-violet) light, Translux 2 Wave®; T2W. To determine the value of the additional violet light from the T2W, exposure times and distances were adjusted to deliver similar radiant exposures (RE) from the blue region of both lights at five different RE levels from 1.5 J/cm² to 28.9 J/cm². Results Both RBCs light-cured with the T2W at higher REs resulted in higher DC, increased cell adhesion and decreased eluate cytotoxicity. RBC-V induced greater cell adhesion, lower mRNA levels of pro-inflammatory markers, and higher mRNA levels of a proliferation marker than RBC-P. Wettability was the same for both RBCs. Toxicity decreased with increasing number of elution cycles. The initial eluates from RBC-P had a lower toxicity than from RBC-V. Significance RBCs cured with T2W (delivering both blue and violet light) at higher RE had greater DCs. The greatest DC and the least cell reactions were observed when the RE was >25 J/cm².","Resin-based composites, Light curing unit, Resin conversion, Cytotoxicity"
7,HOSAKA2019e153,"Hosaka, Keiichi; Tichy, Antonin; Ikeda, Masaomi; Nakagawa, Keiichi; Sadr, Alireza; Tagami, Junji; Takahashi, Masahiro; Sato, Kento; Nishitani, Yoshihiro; Klein-Junior, Celso Afonso; Pashley, David H.; Nakajima, Masatoshi",Ultra-high-speed videography of resin–dentin interface failure dynamics under tensile load,Dental Materials,35,7,e153-e161,2019,https://www.sciencedirect.com/science/article/pii/S0109564118310558,"Objectives Ultra-high-speed (UHS) videography was used to visualize the fracture phenomena at the resin–dentin interface during micro-tensile bond strength (μTBS) test. We also investigated whether UHS videography is applicable for failure-mode analysis. Methods Ten human mid-coronal dentin surfaces were bonded using Clearfil SE Bond either in self-etching (SE) or etch-and-rinse (ER) mode. After 24-h water storage, the samples were cut into beams for μTBS test and tested at a cross-head speed of 1 mm/min. The fracture phenomena at the bonded interface were captured using a complementary metal–oxide–semiconductor digital UHS camera at 299,166 frames per second. The failure modes were classified using UHS videography, followed by scanning electron microscopy (SEM) analysis. The failure-mode distributions determined by UHS videography and SEM analysis were statistically analyzed using Fisher’s exact test with Bonferroni correction. Results The crack-propagation speed exceeded 1,500 km/h. No significant difference was found between the SEM and UHS videography failure-mode distributions in the SE mode. A significant difference appeared between them in the ER mode. Significant differences in the incidence of cohesive failures within the adhesive and at the adhesive–composite interface between the SE and ER modes were identified by both SEM and UHS videography. Significance UHS videography enabled visualization of the fracture dynamics at the resin– dentin interfaces under tensile load. However, the resolution at such high frame rate was insufficient to classify the failure mode as precisely as that of SEM. Nevertheless, UHS videography can provide more detailed information about the fracture origin and propagation.","Ultra-high-speed videography, Dental adhesive systems, Micro-tensile bond-strength test, Failure mode, Fractographic analysis, Crack propagation"
7,MOUROUZIS2022108,"Mourouzis, Petros; Tolidis, Kosmas",Effects of milling method and artificial ageing on optical properties of high translucent zirconia for chairside restorations,Dental Materials,38,1,108-120,2022,https://www.sciencedirect.com/science/article/pii/S0109564121003092,"Objectives This study aimed to evaluate the optical properties of highly translucent 5 mol% yttria, partially stabilised monolithic zirconia, and 3 mol% yttria-stabilised tetragonal zirconia after their subjection to different milling methods and artificial ageing. Methods Two types of pre-shaded zirconia materials were used: inCoris TZI C and Katana STML. A total of 120 specimens were categorised according to the milling method (dry or wet-milling) and the solution used for milling (fresh distilled water or impregnated water with residues of CAD/CAM ceramic materials). The translucency and contrast ratios of all specimens were calculated after they were subjected to sintering and accelerated ageing. The material phase composition was tested before and after ageing, using X-ray diffraction analysis to evaluate T-M phase transformation. Data were statistically analysed via a three-way analysis of variance between the subject factors, the material and milling method, and the within-subject factor, ageing. The analysis of covariance model was used to analyse the changes in translucency and contrast ratio between baseline and ageing, with statistical significance set at p < 0.05. Results Katana STML and inCoris TZI C showed the highest translucency when dry-milled (21.9 ± 1.4, and 11.8 ± 0.7, respectively), and the lowest when milled with used impregnated water (5.4 ± 1.2 and 10.7 ± 1.3, respectively). Wet-milling using impregnated water, should be avoided owing to the saturation of alumina particles. Accelerated ageing resulted in the same pattern for both materials. Significance Dry milling of highly translucent zirconia can result in higher translucency and lower contrast ratio values.","Computer-aided design, Computer-aided manufacturing, Ceramics, Y-TZP ceramic, Digital dentistry, Optical phenomena"
7,ANDRE2021e201,"André, Carolina Bosso; Rosalen, Pedro Luiz; Giannini, Marcelo; Bueno-Silva, Bruno; Pfeifer, Carmem Silvia; Ferracane, Jack Liborio",Incorporation of Apigenin and tt-Farnesol into dental composites to modulate the Streptococcus mutans virulence,Dental Materials,37,4,e201-e212,2021,https://www.sciencedirect.com/science/article/pii/S0109564120303705,"Objectives The aim of this in vitro study was to incorporate two anti-caries agents, Apigenin and tt-Farnesol, to resin composite and resin cement to reduce the virulence of Streptococcus mutans around dental restorations. Methods Apigenin (Api, 5 mM) and tt-Farnesol (Far, 5 mM) were added alone, together, and combined with fluoride (F). Biofilm of S. mutans was grown on composite discs, and the dry-weight, bacterial viability, and the polysaccharides (alkali-soluble, intracellular and water-soluble) were quantified. CLSM images of the S. mutans biofilm were obtained after three years of water-storage. The effect of the additions on the physicochemical properties and the composite colorimetric parameters were also analyzed. Results The additions did not affect bacterial viability. Api alone and combined with Far or combined with Far and F decreased the bacterial dry-weight, alkali-soluble and intracellular polysaccharides. After three years, the composites containing the additions presented a greater EPS matrix on the top of biofilm. Statistical difference was obtained for the degree of conversion; however, the maximum polymerization rate and curing kinetics were unaffected by the additions. No difference was observed for the water-soluble polysaccharides, flexural strength, and elastic modulus. Api increased the yellowness of the composites. Significance Api, alone and combined, reduced the expression of virulence of S. mutans without jeopardizing the physicochemical properties of the composites.","Dental caries, , Resin composite, Resin cement, Apigenin, tt-Farnesol"
7,ALAMOUSH20211202,"Alamoush, Rasha A.; Sung, Rehana; Satterthwaite, Julian D.; Silikas, Nick",The effect of different storage media on the monomer elution and hardness of CAD/CAM composite blocks,Dental Materials,37,7,1202-1213,2021,https://www.sciencedirect.com/science/article/pii/S0109564121001615,"Objective This study aimed to assess the effect of different storage media on the hardness and monomer elution of CAD/CAM composite blocks. Methods Five resin-composite blocks (RCB), one polymer-infiltrated ceramic network (PICN) block (Enamic (EN)), one ceramic-filled poly ether ether ketone (PEEK) block (Dentokeep (DK)), and one feldspathic ceramic block. Microhardness was measured using a Vickers indenter tester (FM-700, Future Tech Corp., Japan). In addition 4 conventional resin-composites were investigated for monomer elution using high performance liquid chromatography (HPLC) after storage in different media for 3 months. The data were analysed by three-way ANOVA, two-way ANOVA, one-way ANOVA, Tukey’s post hoc test and the independent t-test (α=0.05 for all tests). Results The specimens stored in the water had a hardness reduction ranging from 0.9% to 24.4%. In artificial saliva, the specimens had a hardness reduction ranging from 2.8% to 23.2%. The hardness reduction percentage in 75% Ethanol/Water (E/W) ranged between 3.8% and 35.3%. All materials, except GR (resin-composite block) and DK (Polyetheretherketone (PEEK)), showed a variable extent of monomer elution into 75% E/W with significantly higher amounts eluted from conventional composites. GRA and GND (conventional resin-composites) eluted TEGDMA in artificial saliva and GRA eluted TEGDMA in water. Significance The hardness of CAD/CAM composite blocks was affected by different storage media, and they were not as stable as ceramic, with PICN exhibited superior hardness stability to all of the resin-composite blocks in all the storage media and was comparable to ceramic block. The hardness reduction percentage of the CAD/CAM composite blocks was influenced by the filler loading and resin-matrix composition.Minimal or no monomer elution from CAD/CAM blocks was detected.","Resin-composite blocks, Polymer-infiltrated ceramic network, Vickers hardness, Monomer elution, HPLC"
7,KO2022e231,"Ko, Hyoungseok; Kim, Dohyun; Park, Sung-Ho",Homogeneity of dental curing unit beam profile and its effect on microhardness of dental composites with varying thicknesses,Dental Materials,38,8,e231-e243,2022,https://www.sciencedirect.com/science/article/pii/S0109564122001609,"Objectives The dental curing unit (DCU) has been reported to emit inhomogeneous light. However, there are no studies on which elements could affect the inhomogeneity of DCUs. This study aimed to analyze the effect of attenuating factors such as the aperture of the lens or neutral density (ND) filters on the DCU's beam profile and evaluate the effect of DCU's inhomogeneous beam profile on the microhardness distribution on composite resin specimens with different thicknesses. Methods Radiant emittance and spectrum of eight DCUs were investigated with and without ND filters using different optical density (OD) values. Beam profiles of eight DCUs were photographed while increasing the OD values of the ND filter. The change in the beam profile while changing the f-number of the aperture and the OD value of the ND filters were recorded. The Vickers microhardness of Filtek Z350XT and SDR cured by Bluephase Style 20i with 1, 2, 3, and 4 mm specimens of nine points on each surface was measured. Results Irradiance and spectrum of DCUs uniformly decreased after attenuation by the ND filters. The beam profile of the DCUs blurred when the f-number of the aperture was higher. The microhardness of Filtek Z350XT showed differences between the central and peripheral areas, and between the points under violet LED and the center on the bottom surface of the 4 mm specimen. The microhardness of the SDR did not show any differences. Significance The inhomogeneity of the beam profile can be affected by attenuation conditions. DCU's inhomogeneous beam profile may have different effects on the composites depending on the thicknesses and types of composite resin used.","Dental curing unit, Light curing unit, Vickers microhardness, Beam profile, Dental composites, Dental resin, Composite resin"
7,WANG2020366,"Wang, Xiaodong; Zhou, Jing; Kang, Dehua; Swain, Michael V.; Menčík, Jaroslav; Jian, Yutao; Zhao, Ke",The bulk compressive creep and recovery behavior of human dentine and resin-based dental materials,Dental Materials,36,3,366-376,2020,https://www.sciencedirect.com/science/article/pii/S0109564120300038,"Objective To evaluate and compare the viscoelastic properties of dentine and resin-based dental materials by bulk compressive test and the Burgers model. Materials and methods Sound dentine, three resin composites as well as a resin-based cement were prepared into cylindrical specimens (n = 8). A bulk compressive creep test was applied with a constant load of 300 N (23.9 MPa) for 2 h, followed by another 2 h recovery. The maximum strain, creep stain, percentage of recovery and permanent set was measured using a linear variable displacement transducer. The viscoelastic properties were characterized via the Burgers model, and the instantaneous elastic, viscous as well as elastic delayed deformation were separated from the total strain. Data were analysed via ANOVA (or Welch's Test) and Tukey (or Games–Howell Test) with a significance level of 0.05. Results Sound dentine presented the lowest maximum strain, creep strain, permanent set and the highest percentage of recovery, followed by 3 resin composites with comparable parameters, while the cement showed a significantly higher maximum strain, permanent set and lower percentage of recovery (p < 0.001). The Burgers model presented acceptable fits for characterization viscoelastic processes of both dentine and resin-based dental materials. Viscous and elastic delayed strain of dentine was significantly lower than those for tested materials (p < 0.001) with the highest instantaneous elastic strain percentage. Similar viscous and delayed strain was found among the 4 resin-based materials (p > 0.05). Significance Sound dentine exhibited superior creep stability compared to resin-based dental materials. The viscous deformation in sound dentine could be ignored when loading parallel to dentine tubules.","Viscoelastic, Creep, Dentine, Resin composite, Burgers model"
7,KIM2021731,"Kim, Sin-Young; Kim, Ban-Suk; Kim, Hakjin; Cho, Sin-Yeon",Occlusal stress distribution and remaining crack propagation of a cracked tooth treated with different materials and designs: 3D finite element analysis,Dental Materials,37,4,731-740,2021,https://www.sciencedirect.com/science/article/pii/S0109564121000403,"Objective Here we used 3D finite element analysis (FEA) to analyze and directly compare stress distribution and crack propagation in identical cracked tooth models after treatment with various materials and designs. Methods A 3D model of a cracked tooth was generated. We then applied eight restoration models, comprising combinations of three kinds of restoration designs (inlay, onlay, and crown) and four types of restoration materials (direct composite resin, indirect composite resin, ceramic, and gold). A 1000-N occlusal load was applied on the three reference points of the ball-shaped part in the direction of the longitudinal axis, causing crack line separation in the buccolingual direction. Stress distribution was analyzed on the occlusal surface, bottom level of the restoration, and mesiodistal longitudinal section. The stress on the lower margin of the crack surface was measured at 15 points on each model. Results Ceramic inlay and onlay showed stress concentration at the restoration bottom, and low stress on the lower margin of the crack surface. Direct and indirect resin restorations exhibited low stress on the restoration bottom, and high stress on the proximal end of the lower margin of the crack surface. With a resin-unfilled gold crown, stress was concentrated on the crown bottom and the lower margin of the crack surface. Direct resin filling inside the gold crown yielded significantly decreased stress on both areas. Significance Our results suggest that inlay and onlay ceramic restorations, and gold crown with resin filling inside, are advantageous methods for preventing further crack propagation.","Finite element analysis, Cracked tooth, Crack propagation, Modulus of elasticity, Restoration design"
7,NING20211819,"Ning, K.; Bronkhorst, E.; Bremers, A.; Bronkhorst, H.; van der Meer, W.; Yang, F.; Leeuwenburgh, S.; Loomans, B.",Wear behavior of a microhybrid composite vs. a nanocomposite in the treatment of severe tooth wear patients: A 5-year clinical study,Dental Materials,37,12,1819-1827,2021,https://www.sciencedirect.com/science/article/pii/S0109564121002669,"Objective This study aimed to compare the wear behavior of a microhybrid composite vs. a nanocomposite in patients suffering from severe tooth wear. Methods A convenience sample of 16 severe tooth wear patients from the Radboud Tooth Wear Project was included. Eight of them were treated with a microhybrid composite (Clearfil APX, Kuraray) and the other eight with a nanocomposite (Filtek Supreme XTE, 3M). The Direct Shaping by Occlusion (DSO) technique was used for all patients. Clinical records were collected after 1 month (baseline) as well as 1, 3 and 5 years post-treatment. The maximum height loss at specific areas per tooth was measured with Geomagic Qualify software. Intra-observer reliability was tested with paired t-tests, while multilevel logistic regression analyses were used to compare odds ratios (OR) of “large amount of wear”. Results Intra-observer reliability tests confirmed that two repeated measurements agreed well (p > 0.136). For anterior mandibular teeth, Filtek Supreme showed significantly less wear than Clearfil APX; in maxillary anterior teeth, Clearfil APX showed significantly less wear (OR material = 0.28, OR jaw position = 0.079, p < 0.001). For premolar and molar teeth, Filtek Supreme showed less wear in bearing cusps, whereas Clearfil APX showed less wear in non-bearing cusps (premolar: OR material = 0.42, OR bearing condition = 0.18, p = 0.001; molar: OR material = 0.50, OR bearing condition = 0.14, p < 0.001). Significance Nanocomposite restorations showed significantly less wear at bearing cusps, whereas microhybrid composite restorations showed less wear at non-bearing cusps and anterior maxillary teeth.","Severe tooth wear, Wear behavior, Height loss, Direct composite restorations, 3D scans, Quantitative analysis"
7,WENDLER2020387,"Wendler, M.; Kaizer, M. R.; Belli, R.; Lohbauer, U.; Zhang, Y.",Sliding contact wear and subsurface damage of CAD/CAM materials against zirconia,Dental Materials,36,3,387-401,2020,https://www.sciencedirect.com/science/article/pii/S0109564120300154,"Objective Most previous work conducted on the wear behavior of dental materials has focused on wear rates and surface damage. There is, however, scarce information regarding the subsurface damage arising from sliding contact fatigue. The aim of this study was to elucidate the wear mechanisms and the subsurface damage generated during sliding contact fatigue in 5 contemporary CAD/CAM materials against a zirconia indenter. Methods Forty discs (Ø12mm, 1.55mm thick) were cut out of IPS e.max CAD (e.CAD), Suprinity PC (SUP), Enamic (ENA), Vitablocs Mark II (VMII) and Lava Ultimate (LU) blocks and mirror polished. After cementation onto a dentin-like composite, off-axis mouth-motion cycling was conducted with a spherical zirconia indenter (r=3.18mm) in water (200N load, 2Hz frequency) for 5 different cycling periods (102, 103, 104, 105, 106 cycles, n=8). Analysis of the wear scars was conducted using light-microscopy, scanning-electron-microscopy and optical profilometry. Subsurface damage was assessed using sagittal and transverse sections of the samples. Results Fatigue wear mechanisms predominated in glassy materials (e.CAD, SUP, VMII), accompanied by extensive subsurface damage, whereas abrasive wear mechanisms were responsible for the large wear craters in the resin composite (LU) with an absolute absence of subsurface fracture. A combination of both mechanisms was observed in the polymer-infiltrated reinforced-glass (ENA), displaying large wear craters and severe subsurface damage. Significance Well-controlled laboratory simulation can identify wear and subsurface damage susceptibility of various classes of restorative materials. Both wear and subsurface fracture are determining factors for the long-term success of restorations.","Dental ceramics, Composites, Sliding contact, Wear mechanism, Wear rate"
7,BRAGA20193,"Braga, Roberto Ruggiero",Calcium phosphates as ion-releasing fillers in restorative resin-based materials,Dental Materials,35,1,14-Mar,2019,https://www.sciencedirect.com/science/article/pii/S0109564118306055,"Calcium phosphates (CaP) are the main constituents of the mineral phase in bones and teeth and, along with calcium silicates and bioactive glasses, have been extensively investigated in remineralization of enamel and dentin. When used as ion-releasing fillers in resin-based materials, they could contribute to extend the service life of adhesive restorations, remineralize caries-affected dentin or prevent caries lesions under sealants and orthodontic brackets. However, the development of resin-based bioactive materials is not straightforward because of the several compositional variables involved in ion release. Also, CaP particles do not reinforce the material; therefore, if high mechanical properties are required, the ratio between CaP particles and reinforcing fillers must be observed. Several research groups have investigated how CaP phase, particle size and content, as well as resin matrix formulation affect remineralization, ion release kinetics and mechanical properties of these materials. This review presents an overview of the main findings reported in the literature.","Calcium phosphate, Remineralization, Composite, Mechanical properties"
